"","Variable","Nivel","Valor","Departamento"
"60","Empleo.antes","Si",0.0282917893126597,"Region Norte 3"
"61","Rama.actividad","Hoteles, restaurantes, bares y similares",-0.0224239258201211,"Region Norte 3"
"62","tiempo.en.colombia","Entre 1 y 5 años",0.0210680965375956,"Region Norte 3"
"63","Horas.disponibles","(0,39]",-0.031514745652217,"Region Norte 3"
"64","Genero","Masculino",0.0199621495083752,"Region Norte 3"
"65","Edad","(14,18]",-0.00986232145689613,"Region Norte 3"
"66","Parentesco","Otros parientes",0.011515613964154,"Region Norte 3"
"67","Estado.civil","Soltero",0.030286642037411,"Region Norte 3"
"68","Nivel.educativo.alcanzado","Media (10o -13o)",0.01534537829337,"Region Norte 3"
"69","Empleo.antes","Si",0.0409372638196036,"Region Norte 3"
"70","Rama.actividad","Transporte por vía terrestre; transporte por tuberías",-0.0361283544145272,"Region Norte 3"
"71","tiempo.en.colombia","Entre 1 y 5 años",0.0204183225546507,"Region Norte 3"
"72","Horas.disponibles","(0,39]",-0.0412664584592991,"Region Norte 3"
"73","Genero","Femenino",-0.0181603909628389,"Region Norte 3"
"74","Edad","(26,59]",0.00969147984879882,"Region Norte 3"
"75","Parentesco","Nucleo familiar",-0.0246548559636185,"Region Norte 3"
"76","Estado.civil","Casado y/o union libre",0.00278820657938734,"Region Norte 3"
"77","Nivel.educativo.alcanzado","Media (10o -13o)",0.00987797256992645,"Region Norte 3"
"78","Empleo.antes","Si",0.0351997924320932,"Region Norte 3"
"79","Rama.actividad","Hoteles, restaurantes, bares y similares",-0.028146682711993,"Region Norte 3"
"80","tiempo.en.colombia","Entre 1 y 5 años",0.0228751484115558,"Region Norte 3"
"81","Horas.disponibles","(48,130]",-0.0346295065996599,"Region Norte 3"
"82","Genero","Femenino",-0.0305437952847677,"Region Norte 3"
"83","Edad","(26,59]",0.00733041350962347,"Region Norte 3"
"84","Parentesco","Nucleo familiar",-0.0298033558917109,"Region Norte 3"
"85","Estado.civil","Casado y/o union libre",-0.00360119396044467,"Region Norte 3"
"86","Nivel.educativo.alcanzado","Superior o universitaria",0.0167619868927825,"Region Norte 3"
"87","Empleo.antes","Si",0.0317256379711886,"Region Norte 3"
"88","Rama.actividad","Correo y telecomunicaciones",0.0726806747577326,"Region Norte 3"
"89","tiempo.en.colombia","Entre 1 y 5 años",0.0240415463262294,"Region Norte 3"
"90","Horas.disponibles","(39,48]",0.0491853496755377,"Region Norte 3"
"91","Genero","Femenino",-0.0188636157239429,"Region Norte 3"
"92","Edad","(26,59]",0.0115671361147723,"Region Norte 3"
"93","Parentesco","Otros parientes",0.0104536929306371,"Region Norte 3"
"94","Estado.civil","Separado y/o viudo",-0.0318482657800106,"Region Norte 3"
"95","Nivel.educativo.alcanzado","Básica secundaria",-0.0118021726293535,"Region Norte 3"
"96","Empleo.antes","Si",0.0362905319146593,"Region Norte 3"
"97","Rama.actividad","Comercio al por mayor y al por menor",0.0154012982440069,"Region Norte 3"
"98","tiempo.en.colombia","Entre 1 y 5 años",0.0283626547767218,"Region Norte 3"
"99","Horas.disponibles","(48,130]",-0.0276709756078661,"Region Norte 3"
"100","Genero","Femenino",-0.0195015420543968,"Region Norte 3"
"101","Edad","(26,59]",0.00918980692075602,"Region Norte 3"
"102","Parentesco","Nucleo familiar",-0.0300930373125655,"Region Norte 3"
"103","Estado.civil","Casado y/o union libre",-0.00138306099987265,"Region Norte 3"
"104","Nivel.educativo.alcanzado","Media (10o -13o)",0.0141467593781744,"Region Norte 3"
"105","Empleo.antes","No",-0.0359423770041397,"Region Norte 3"
"106","Rama.actividad","Otras actividades empresariales",-0.0174995332076972,"Region Norte 3"
"107","tiempo.en.colombia","Entre 1 y 5 años",0.025878759657052,"Region Norte 3"
"108","Horas.disponibles","(0,39]",-0.0362912743499316,"Region Norte 3"
"109","Genero","Masculino",0.022430093807212,"Region Norte 3"
"110","Edad","(26,59]",0.0153953753332765,"Region Norte 3"
"111","Parentesco","Nucleo familiar",-0.0273661180300275,"Region Norte 3"
"112","Estado.civil","Casado y/o union libre",-0.0030285118225708,"Region Norte 3"
"113","Nivel.educativo.alcanzado","Básica secundaria",-0.0142609576724251,"Region Norte 3"
"114","Empleo.antes","Si",0.0337065495578185,"Region Norte 3"
"115","Rama.actividad","Hoteles, restaurantes, bares y similares",-0.0234894896830676,"Region Norte 3"
"116","tiempo.en.colombia","Entre 1 y 5 años",0.0186925760412957,"Region Norte 3"
"117","Horas.disponibles","(48,130]",-0.0407506389817621,"Region Norte 3"
"118","Genero","Masculino",0.0152533694514476,"Region Norte 3"
"119","Edad","(26,59]",0.00569194929208551,"Region Norte 3"
"120","Parentesco","Jefe de hogar",0.0176286848685711,"Region Norte 3"
"121","Estado.civil","Separado y/o viudo",-0.0370839075913314,"Region Norte 3"
"122","Nivel.educativo.alcanzado","Media (10o -13o)",0.00469304119015608,"Region Norte 3"
"123","Empleo.antes","No",-0.0378534595627956,"Region Norte 3"
"124","Rama.actividad","Construcción",0.0318433643955515,"Region Norte 3"
"125","tiempo.en.colombia","Entre 1 y 5 años",0.0246695386676323,"Region Norte 3"
"126","Horas.disponibles","(39,48]",0.0506574369948844,"Region Norte 3"
"127","Genero","Masculino",0.0176465521899678,"Region Norte 3"
"128","Edad","(26,59]",0.0134885262527571,"Region Norte 3"
"129","Parentesco","Jefe de hogar",0.0198726289712863,"Region Norte 3"
"130","Estado.civil","Casado y/o union libre",0.000529557175693033,"Region Norte 3"
"131","Nivel.educativo.alcanzado","Básica secundaria",-0.0149262724331137,"Region Norte 3"
"132","Empleo.antes","Si",0.0392616242521334,"Region Norte 3"
"133","Rama.actividad","Comercio al por mayor y al por menor",0.0146776064453424,"Region Norte 3"
"134","tiempo.en.colombia","Entre 1 y 5 años",0.0182579158427355,"Region Norte 3"
"135","Horas.disponibles","(39,48]",0.0587309092135281,"Region Norte 3"
"136","Genero","Masculino",0.0147299868810202,"Region Norte 3"
"137","Edad","(26,59]",0.015026866464774,"Region Norte 3"
"138","Parentesco","Nucleo familiar",-0.0204019889465476,"Region Norte 3"
"139","Estado.civil","Separado y/o viudo",-0.0272071413757161,"Region Norte 3"
"140","Nivel.educativo.alcanzado","Superior o universitaria",0.025335722741639,"Region Norte 3"
"141","Empleo.antes","Si",0.0358446696156661,"Region Norte 3"
"142","Rama.actividad","Comercio al por mayor y al por menor",0.0145338506255727,"Region Norte 3"
"143","tiempo.en.colombia","Entre 1 y 5 años",0.0229376608004605,"Region Norte 3"
"144","Horas.disponibles","(39,48]",0.0517761921152812,"Region Norte 3"
"145","Genero","Femenino",-0.0294146251876933,"Region Norte 3"
"146","Edad","(18,26]",-0.00162186375038359,"Region Norte 3"
"147","Parentesco","Nucleo familiar",-0.0312989246833139,"Region Norte 3"
"148","Estado.civil","Casado y/o union libre",0.000948344693338972,"Region Norte 3"
"149","Nivel.educativo.alcanzado","Media (10o -13o)",0.0125918409877727,"Region Norte 3"
"150","Empleo.antes","Si",0.0316555648360375,"Region Norte 3"
"151","Rama.actividad","Elaboración de productos alimenticios",0.0113820769850269,"Region Norte 3"
"152","tiempo.en.colombia","Entre 1 y 5 años",0.0181566103556926,"Region Norte 3"
"153","Horas.disponibles","(48,130]",-0.0355615455048286,"Region Norte 3"
"154","Genero","Masculino",0.0148264417817668,"Region Norte 3"
"155","Edad","(18,26]",-0.00245848666874089,"Region Norte 3"
"156","Parentesco","Jefe de hogar",0.0180336925726343,"Region Norte 3"
"157","Estado.civil","Casado y/o union libre",0.00519076395247713,"Region Norte 3"
"158","Nivel.educativo.alcanzado","Básica secundaria",-0.0166825843664625,"Region Norte 3"
"159","Empleo.antes","Si",0.035497431679656,"Region Norte 3"
"160","Rama.actividad","Hoteles, restaurantes, bares y similares",-0.0193681927441378,"Region Norte 3"
"161","tiempo.en.colombia","Entre 1 y 5 años",0.0279303414039146,"Region Norte 3"
"162","Horas.disponibles","(48,130]",-0.0339965550464332,"Region Norte 3"
"163","Genero","Femenino",-0.0250421053282593,"Region Norte 3"
"164","Edad","(18,26]",-0.00216363519526506,"Region Norte 3"
"165","Parentesco","Nucleo familiar",-0.0341699353906348,"Region Norte 3"
"166","Estado.civil","Casado y/o union libre",-0.00145274001944674,"Region Norte 3"
"167","Nivel.educativo.alcanzado","Media (10o -13o)",0.0125638792880477,"Region Norte 3"
"168","Empleo.antes","Si",0.0381936975168951,"Region Norte 3"
"169","Rama.actividad","Comercio al por mayor y al por menor",0.0139264534413647,"Region Norte 3"
"170","tiempo.en.colombia","Menos de 1 año",-0.0349090208626027,"Region Norte 3"
"171","Horas.disponibles","(39,48]",0.0540156985315125,"Region Norte 3"
"172","Genero","Masculino",0.0209928449937885,"Region Norte 3"
"173","Edad","(18,26]",-0.00297888765430575,"Region Norte 3"
"174","Parentesco","Otros parientes",0.0133236179144019,"Region Norte 3"
"175","Estado.civil","Soltero",0.0327038168573263,"Region Norte 3"
"176","Nivel.educativo.alcanzado","Básica primaria",-0.0260232383240961,"Region Norte 3"
"177","Empleo.antes","Si",0.0392382374262788,"Region Norte 3"
"178","Rama.actividad","Comercio al por mayor y al por menor",0.0130121846186878,"Region Norte 3"
"179","tiempo.en.colombia","Entre 1 y 5 años",0.0196242344707586,"Region Norte 3"
"180","Horas.disponibles","(48,130]",-0.0374285964463194,"Region Norte 3"
"181","Genero","Femenino",-0.0204057967853586,"Region Norte 3"
"182","Edad","(26,59]",0.0109156959616904,"Region Norte 3"
"183","Parentesco","Nucleo familiar",-0.0274957191456707,"Region Norte 3"
"184","Estado.civil","Casado y/o union libre",0.00104274515028626,"Region Norte 3"
"185","Nivel.educativo.alcanzado","Superior o universitaria",0.0224786968459803,"Region Norte 3"
"186","Empleo.antes","Si",0.0360063127826111,"Region Norte 3"
"187","Rama.actividad","Hoteles, restaurantes, bares y similares",-0.0278360150364878,"Region Norte 3"
"188","tiempo.en.colombia","Entre 1 y 5 años",0.0241244053571835,"Region Norte 3"
"189","Horas.disponibles","(39,48]",0.0577561016371236,"Region Norte 3"
"190","Genero","Masculino",0.0174562589020607,"Region Norte 3"
"191","Edad","(14,18]",-0.013847940799981,"Region Norte 3"
"192","Parentesco","Jefe de hogar",0.0134801046468941,"Region Norte 3"
"193","Estado.civil","Casado y/o union libre",0.00511080826295858,"Region Norte 3"
"194","Nivel.educativo.alcanzado","Básica primaria",-0.0277940273020216,"Region Norte 3"
"195","Empleo.antes","Si",0.0365644935553213,"Region Norte 3"
"196","Rama.actividad","Comercio al por mayor y al por menor",0.0133512255296362,"Region Norte 3"
"197","tiempo.en.colombia","Entre 1 y 5 años",0.0258514225143215,"Region Norte 3"
"198","Horas.disponibles","(48,130]",-0.0328282345980615,"Region Norte 3"
"199","Genero","Masculino",0.0182623774025542,"Region Norte 3"
"200","Edad","(26,59]",0.0138537846747223,"Region Norte 3"
"201","Parentesco","Nucleo familiar",-0.0315445041687408,"Region Norte 3"
"202","Estado.civil","Soltero",0.0277188096295154,"Region Norte 3"
"203","Nivel.educativo.alcanzado","Media (10o -13o)",0.00970891138167095,"Region Norte 3"
"204","Empleo.antes","Si",0.040089725952805,"Region Norte 3"
"205","Rama.actividad","Comercio al por mayor y al por menor",0.0146075581794933,"Region Norte 3"
"206","tiempo.en.colombia","Entre 1 y 5 años",0.0223041500702877,"Region Norte 3"
"207","Horas.disponibles","(48,130]",-0.0423691378450615,"Region Norte 3"
"208","Genero","Femenino",-0.0228456019129869,"Region Norte 3"
"209","Edad","(18,26]",-0.0010956372236908,"Region Norte 3"
"210","Parentesco","Nucleo familiar",-0.0276011378253389,"Region Norte 3"
"211","Estado.civil","Soltero",0.0282097816561037,"Region Norte 3"
"212","Nivel.educativo.alcanzado","Superior o universitaria",0.0196496064685205,"Region Norte 3"
"213","Empleo.antes","Si",0.0352743284980296,"Region Norte 3"
"214","Rama.actividad","Hoteles, restaurantes, bares y similares",-0.0201751879568333,"Region Norte 3"
"215","tiempo.en.colombia","Entre 1 y 5 años",0.018925718724085,"Region Norte 3"
"216","Horas.disponibles","(39,48]",0.0487692511990175,"Region Norte 3"
"217","Genero","Masculino",0.0224943922729327,"Region Norte 3"
"218","Edad","(26,59]",0.00848009991750238,"Region Norte 3"
"219","Parentesco","Jefe de hogar",0.0197232779210919,"Region Norte 3"
"220","Estado.civil","Casado y/o union libre",-0.00261366536475634,"Region Norte 3"
"221","Nivel.educativo.alcanzado","Media (10o -13o)",0.0132469385623184,"Region Norte 3"
"222","Empleo.antes","Si",0.0356354017761252,"Region Norte 3"
"223","Rama.actividad","Fabricación de productos de metal",0.0236236873881334,"Region Norte 3"
"224","tiempo.en.colombia","Mas de 5 años",0.0209676004221104,"Region Norte 3"
"225","Horas.disponibles","(48,130]",-0.038675825709897,"Region Norte 3"
"226","Genero","Masculino",0.0223800604475803,"Region Norte 3"
"227","Edad","(26,59]",0.0112652280458393,"Region Norte 3"
"228","Parentesco","Jefe de hogar",0.0167448696657074,"Region Norte 3"
"229","Estado.civil","Casado y/o union libre",0.00125489205651664,"Region Norte 3"
"230","Nivel.educativo.alcanzado","Media (10o -13o)",0.00454386753094755,"Region Norte 3"
"231","Empleo.antes","Si",0.0427634821266842,"Region Norte 3"
"232","Rama.actividad","Fabricación de productos minerales no metálicos",-0.0485001899095641,"Region Norte 3"
"233","tiempo.en.colombia","Entre 1 y 5 años",0.0266933296802428,"Region Norte 3"
"234","Horas.disponibles","(39,48]",0.0575063668491244,"Region Norte 3"
"235","Genero","Masculino",0.0119826936712687,"Region Norte 3"
"236","Edad","(26,59]",0.0117387450206158,"Region Norte 3"
"237","Parentesco","Jefe de hogar",0.0130947342266167,"Region Norte 3"
"238","Estado.civil","Casado y/o union libre",0.0013620676806389,"Region Norte 3"
"239","Nivel.educativo.alcanzado","Superior o universitaria",0.02270869015581,"Region Norte 3"
"240","Empleo.antes","Si",0.0324093834273066,"Region Norte 3"
"241","Rama.actividad","Fabricación de productos de metal",0.0186023935285972,"Region Norte 3"
"242","tiempo.en.colombia","Entre 1 y 5 años",0.0200154797533693,"Region Norte 3"
"243","Horas.disponibles","(48,130]",-0.0378113078347991,"Region Norte 3"
"244","Genero","Femenino",-0.0202761664755604,"Region Norte 3"
"245","Edad","(26,59]",0.00545255094845154,"Region Norte 3"
"246","Parentesco","Otros No parientes",-0.0010852771446286,"Region Norte 3"
"247","Estado.civil","Separado y/o viudo",-0.0312637518484443,"Region Norte 3"
"248","Nivel.educativo.alcanzado","Superior o universitaria",0.0316603542803322,"Region Norte 3"
"249","Empleo.antes","Si",0.0382529489285033,"Region Norte 3"
"250","Rama.actividad","Actividades complementarias/auxiliares al transporte",-0.0123811437464788,"Region Norte 3"
"251","tiempo.en.colombia","Entre 1 y 5 años",0.0237766056951068,"Region Norte 3"
"252","Horas.disponibles","(39,48]",0.045365660661289,"Region Norte 3"
"253","Genero","Masculino",0.0206483615818932,"Region Norte 3"
"254","Edad","(26,59]",0.0104717540026926,"Region Norte 3"
"255","Parentesco","Nucleo familiar",-0.0299437745499918,"Region Norte 3"
"256","Estado.civil","Casado y/o union libre",-0.00302260307249057,"Region Norte 3"
"257","Nivel.educativo.alcanzado","Media (10o -13o)",0.00915026547734881,"Region Norte 3"
"258","Empleo.antes","Si",0.0379053477857078,"Region Norte 3"
"259","Rama.actividad","Transporte por vía terrestre; transporte por tuberías",-0.0216165129206631,"Region Norte 3"
"260","tiempo.en.colombia","Menos de 1 año",-0.0282912637465885,"Region Norte 3"
"261","Horas.disponibles","(48,130]",-0.0367638900484062,"Region Norte 3"
"262","Genero","Femenino",-0.0178947654351211,"Region Norte 3"
"263","Edad","(26,59]",0.00653936178404851,"Region Norte 3"
"264","Parentesco","Otros No parientes",0.00129564346195283,"Region Norte 3"
"265","Estado.civil","Separado y/o viudo",-0.0259972706532764,"Region Norte 3"
"266","Nivel.educativo.alcanzado","Media (10o -13o)",0.0162197123855127,"Region Norte 3"
"267","Empleo.antes","Si",0.0390610196436286,"Region Norte 3"
"268","Rama.actividad","Hoteles, restaurantes, bares y similares",-0.0242566291102126,"Region Norte 3"
"269","tiempo.en.colombia","Menos de 1 año",-0.0350907577049212,"Region Norte 3"
"270","Horas.disponibles","(39,48]",0.0546866314326455,"Region Norte 3"
"271","Genero","Masculino",0.0136657492269539,"Region Norte 3"
"272","Edad","(26,59]",0.019444325908493,"Region Norte 3"
"273","Parentesco","Otros parientes",0.0176649792524612,"Region Norte 3"
"274","Estado.civil","Soltero",0.0382454501839659,"Region Norte 3"
"275","Nivel.educativo.alcanzado","Superior o universitaria",0.0306032265086693,"Region Norte 3"
"276","Empleo.antes","Si",0.03656361914015,"Region Norte 3"
"277","Rama.actividad","Correo y telecomunicaciones",0.129741371730702,"Region Norte 3"
"278","tiempo.en.colombia","Entre 1 y 5 años",0.0266754347248104,"Region Norte 3"
"279","Horas.disponibles","(39,48]",0.0639765136170662,"Region Norte 3"
"280","Genero","Masculino",0.0205682883895292,"Region Norte 3"
"281","Edad","(26,59]",0.010495663716046,"Region Norte 3"
"282","Parentesco","Nucleo familiar",-0.0252295779869756,"Region Norte 3"
"283","Estado.civil","Casado y/o union libre",0.00139497109141512,"Region Norte 3"
"284","Nivel.educativo.alcanzado","Ninguno/No_sabe",-0.0443708804207467,"Region Norte 3"
"285","Empleo.antes","Si",0.0360519859318401,"Region Norte 3"
"286","Rama.actividad","Agricultura, ganadería y caza",-0.0271537787133693,"Region Norte 3"
"287","tiempo.en.colombia","Entre 1 y 5 años",0.0164320896895857,"Region Norte 3"
"288","Horas.disponibles","(48,130]",-0.0369553064334609,"Region Norte 3"
"289","Genero","Femenino",-0.018167617599734,"Region Norte 3"
"290","Edad","(18,26]",-0.0082872552334512,"Region Norte 3"
"291","Parentesco","Otros parientes",0.0101835705616945,"Region Norte 3"
"292","Estado.civil","Casado y/o union libre",-0.000748416615382582,"Region Norte 3"
"293","Nivel.educativo.alcanzado","Media (10o -13o)",0.00598214000071159,"Region Norte 3"
"294","Empleo.antes","Si",0.0324807308408549,"Region Norte 3"
"295","Rama.actividad","Hogares privados con servicio doméstico",-0.0670111013871243,"Region Norte 3"
"296","tiempo.en.colombia","Entre 1 y 5 años",0.021904951429574,"Region Norte 3"
"297","Horas.disponibles","(39,48]",0.0424357645541358,"Region Norte 3"
"298","Genero","Masculino",0.017698672210081,"Region Norte 3"
"299","Edad","(18,26]",-0.00420012015775693,"Region Norte 3"
"300","Parentesco","Nucleo familiar",-0.0305207309364009,"Region Norte 3"
"301","Estado.civil","Soltero",0.0295846582459892,"Region Norte 3"
"302","Nivel.educativo.alcanzado","Media (10o -13o)",0.0101302454595601,"Region Norte 3"
"303","Empleo.antes","No",-0.0361737810443021,"Region Norte 3"
"304","Rama.actividad","Construcción",0.0445754817225715,"Region Norte 3"
"305","tiempo.en.colombia","Entre 1 y 5 años",0.0185326013124273,"Region Norte 3"
"306","Horas.disponibles","(39,48]",0.0551032752915098,"Region Norte 3"
"307","Genero","Masculino",0.0217051246590932,"Region Norte 3"
"308","Edad","(26,59]",0.00886811342666444,"Region Norte 3"
"309","Parentesco","Jefe de hogar",0.0162791029088426,"Region Norte 3"
"310","Estado.civil","Casado y/o union libre",-0.00129686209224074,"Region Norte 3"
"311","Nivel.educativo.alcanzado","Media (10o -13o)",0.00478800952399889,"Region Norte 3"
"312","Empleo.antes","Si",0.0359561885371857,"Region Norte 3"
"313","Rama.actividad","Fabricación de productos de metal",-0.0118336059725921,"Region Norte 3"
"314","tiempo.en.colombia","Menos de 1 año",-0.0299606808795842,"Region Norte 3"
"315","Horas.disponibles","(48,130]",-0.0337428734922995,"Region Norte 3"
"316","Genero","Femenino",-0.0225821162465252,"Region Norte 3"
"317","Edad","(26,59]",0.0111091940453187,"Region Norte 3"
"318","Parentesco","Nucleo familiar",-0.0291797663844064,"Region Norte 3"
"319","Estado.civil","Casado y/o union libre",-0.00123425283144075,"Region Norte 3"
"320","Nivel.educativo.alcanzado","Media (10o -13o)",0.00596598523379487,"Region Norte 3"
"321","Empleo.antes","Si",0.0411461827391644,"Region Norte 3"
"322","Rama.actividad","Comercio al por mayor y al por menor",0.013331539382916,"Region Norte 3"
"323","tiempo.en.colombia","Menos de 1 año",-0.0337827005501008,"Region Norte 3"
"324","Horas.disponibles","(39,48]",0.0518565995167303,"Region Norte 3"
"325","Genero","Masculino",0.0237199251732536,"Region Norte 3"
"326","Edad","(26,59]",0.009529795538564,"Region Norte 3"
"327","Parentesco","Jefe de hogar",0.0153460712690432,"Region Norte 3"
"328","Estado.civil","Casado y/o union libre",-0.000201998856314711,"Region Norte 3"
"329","Nivel.educativo.alcanzado","Media (10o -13o)",0.00959676095095324,"Region Norte 3"
"330","Empleo.antes","Si",0.0415751267637687,"Region Norte 3"
"331","Rama.actividad","Comercio al por mayor y al por menor",0.014166044350201,"Region Norte 3"
"332","tiempo.en.colombia","Menos de 1 año",-0.0305742968548349,"Region Norte 3"
"333","Horas.disponibles","(39,48]",0.054224114330511,"Region Norte 3"
"334","Genero","Femenino",-0.0193476609993403,"Region Norte 3"
"335","Edad","(18,26]",-0.00741674884194206,"Region Norte 3"
"336","Parentesco","Otros parientes",0.0177091216686561,"Region Norte 3"
"337","Estado.civil","Soltero",0.0333331399012218,"Region Norte 3"
"338","Nivel.educativo.alcanzado","Media (10o -13o)",0.00798542685121071,"Region Norte 3"
"339","Empleo.antes","Si",0.0347603230345189,"Region Norte 3"
"340","Rama.actividad","Hogares privados con servicio doméstico",-0.0713181037044984,"Region Norte 3"
"341","tiempo.en.colombia","Menos de 1 año",-0.0367540555736186,"Region Norte 3"
"342","Horas.disponibles","(39,48]",0.0472194447434485,"Region Norte 3"
"343","Genero","Femenino",-0.0216047487790464,"Region Norte 3"
"344","Edad","(26,59]",0.0123899562485162,"Region Norte 3"
"345","Parentesco","Jefe de hogar",0.0152472771161801,"Region Norte 3"
"346","Estado.civil","Separado y/o viudo",-0.0357568563497726,"Region Norte 3"
"347","Nivel.educativo.alcanzado","Media (10o -13o)",0.0121270467844836,"Region Norte 3"
"348","Empleo.antes","Si",0.0404752658495062,"Region Norte 3"
"349","Rama.actividad","Otras actividades de servicios",-0.0553838291404229,"Region Norte 3"
"350","tiempo.en.colombia","Entre 1 y 5 años",0.0236134924177092,"Region Norte 3"
"351","Horas.disponibles","(39,48]",0.0487476625384225,"Region Norte 3"
"352","Genero","Masculino",0.0234478428086256,"Region Norte 3"
"353","Edad","(26,59]",0.0180604064649492,"Region Norte 3"
"354","Parentesco","Otros No parientes",-0.00760693512783303,"Region Norte 3"
"355","Estado.civil","Soltero",0.038075292594874,"Region Norte 3"
"356","Nivel.educativo.alcanzado","Superior o universitaria",0.0235935075980253,"Region Norte 3"
"357","Empleo.antes","Si",0.0368831787958353,"Region Norte 3"
"358","Rama.actividad","Comercio al por mayor y al por menor",0.010628308971331,"Region Norte 3"
"359","tiempo.en.colombia","Menos de 1 año",-0.0310140855228488,"Region Norte 3"
"360","Horas.disponibles","(39,48]",0.0606630518308747,"Region Norte 3"
"361","Genero","Femenino",-0.0199910291004027,"Region Norte 3"
"362","Edad","(18,26]",-0.005230269493142,"Region Norte 3"
"363","Parentesco","Otros parientes",0.0183574541233958,"Region Norte 3"
"364","Estado.civil","Casado y/o union libre",-0.000722135326766354,"Region Norte 3"
