"","Variable","Nivel","Valor","Departamento"
"84","Parentesco","Jefe de hogar",0.0199519560228627,"Region Cafetera 2"
"85","Estado.civil","Casado y/o union libre",0.0222715819897304,"Region Cafetera 2"
"86","Nivel.educativo.alcanzado","Media (10o -13o)",0.00480615627460907,"Region Cafetera 2"
"87","Empleo.antes","Si",-0.0101599722948822,"Region Cafetera 2"
"88","Rama.actividad","Transporte por vía terrestre; transporte por tuberías",0.0335510567006031,"Region Cafetera 2"
"89","tiempo.en.colombia","Menos de 1 año",-0.0762250355120063,"Region Cafetera 2"
"90","Horas.disponibles","(39,48]",-0.0320628518311649,"Region Cafetera 2"
"91","Genero","Masculino",0.103344495143174,"Region Cafetera 2"
"92","Edad","(26,59]",-0.0173546321502052,"Region Cafetera 2"
"93","Parentesco","Jefe de hogar",0.0142292266863711,"Region Cafetera 2"
"94","Estado.civil","Casado y/o union libre",0.0349188427070262,"Region Cafetera 2"
"95","Nivel.educativo.alcanzado","Superior o universitaria",0.0126791080209025,"Region Cafetera 2"
"96","Empleo.antes","Si",-0.011165810312554,"Region Cafetera 2"
"97","Rama.actividad","Comercio al por mayor y al por menor",-0.0100810444815333,"Region Cafetera 2"
"98","tiempo.en.colombia","Entre 1 y 5 años",0.0600222979359275,"Region Cafetera 2"
"99","Horas.disponibles","(39,48]",-0.0244646036870485,"Region Cafetera 2"
"100","Genero","Masculino",0.107230927543065,"Region Cafetera 2"
"101","Edad","(26,59]",-0.0239019234048015,"Region Cafetera 2"
"102","Parentesco","Nucleo familiar",-0.00718872283639283,"Region Cafetera 2"
"103","Estado.civil","Separado y/o viudo",-0.0707189416628695,"Region Cafetera 2"
"104","Nivel.educativo.alcanzado","Superior o universitaria",0.0188376401740204,"Region Cafetera 2"
"105","Empleo.antes","Si",-0.00276699636486142,"Region Cafetera 2"
"106","Rama.actividad","Comercio al por mayor y al por menor",0.00342250817671664,"Region Cafetera 2"
"107","tiempo.en.colombia","Entre 1 y 5 años",0.0587533240944748,"Region Cafetera 2"
"108","Horas.disponibles","(48,130]",0.0300525180201715,"Region Cafetera 2"
"109","Genero","Femenino",-0.117046546688697,"Region Cafetera 2"
"110","Edad","(26,59]",-0.0154830451854773,"Region Cafetera 2"
"111","Parentesco","Otros parientes",-0.00741434384352641,"Region Cafetera 2"
"112","Estado.civil","Casado y/o union libre",0.0197955875067103,"Region Cafetera 2"
"113","Nivel.educativo.alcanzado","Básica primaria",-0.0210786305037993,"Region Cafetera 2"
"114","Empleo.antes","Si",-0.00147877257032817,"Region Cafetera 2"
"115","Rama.actividad","Hogares privados con servicio doméstico",-0.0686533707084464,"Region Cafetera 2"
"116","tiempo.en.colombia","Menos de 1 año",-0.0690406731738597,"Region Cafetera 2"
"117","Horas.disponibles","(48,130]",0.0395550556324397,"Region Cafetera 2"
"118","Genero","Masculino",0.107056526216446,"Region Cafetera 2"
"119","Edad","(59,100]",-0.104891963976145,"Region Cafetera 2"
"120","Parentesco","Jefe de hogar",0.0222711324754527,"Region Cafetera 2"
"121","Estado.civil","Separado y/o viudo",-0.0752711571046526,"Region Cafetera 2"
"122","Nivel.educativo.alcanzado","Media (10o -13o)",-0.00144300261933663,"Region Cafetera 2"
"123","Empleo.antes","Si",-0.00803727594684257,"Region Cafetera 2"
"124","Rama.actividad","Comercio al por mayor y al por menor",-0.00877380690113452,"Region Cafetera 2"
"125","tiempo.en.colombia","Entre 1 y 5 años",0.0632173343994735,"Region Cafetera 2"
"126","Horas.disponibles","(0,39]",-0.0522115683042271,"Region Cafetera 2"
"127","Genero","Masculino",0.113809838143225,"Region Cafetera 2"
"128","Edad","(26,59]",-0.0121385442231711,"Region Cafetera 2"
"129","Parentesco","Otros No parientes",-0.00896410144856193,"Region Cafetera 2"
"130","Estado.civil","Separado y/o viudo",-0.0754664306760653,"Region Cafetera 2"
"131","Nivel.educativo.alcanzado","Superior o universitaria",0.00590652172071785,"Region Cafetera 2"
"132","Empleo.antes","Si",-0.00957003737733331,"Region Cafetera 2"
"133","Rama.actividad","Actividades culturales y deportivas",0.0419694157349049,"Region Cafetera 2"
"134","tiempo.en.colombia","Entre 1 y 5 años",0.0631581802333669,"Region Cafetera 2"
"135","Horas.disponibles","(48,130]",0.0384783756341889,"Region Cafetera 2"
"136","Genero","Femenino",-0.103683798230127,"Region Cafetera 2"
"137","Edad","(18,26]",0.0302539236669124,"Region Cafetera 2"
"138","Parentesco","Nucleo familiar",-0.0245121118510576,"Region Cafetera 2"
"139","Estado.civil","Casado y/o union libre",0.0206760468659788,"Region Cafetera 2"
"140","Nivel.educativo.alcanzado","Superior o universitaria",0.0131061098260802,"Region Cafetera 2"
"141","Empleo.antes","No",-0.00616520250345942,"Region Cafetera 2"
"142","Rama.actividad","Comercio al por mayor y al por menor",-0.00576058737890242,"Region Cafetera 2"
"143","tiempo.en.colombia","Menos de 1 año",-0.0755918195610445,"Region Cafetera 2"
"144","Horas.disponibles","(48,130]",0.0370547422447651,"Region Cafetera 2"
"145","Genero","Masculino",0.111091529775249,"Region Cafetera 2"
"146","Edad","(26,59]",-0.0246480431262882,"Region Cafetera 2"
"147","Parentesco","Jefe de hogar",0.0262851826424526,"Region Cafetera 2"
"148","Estado.civil","Separado y/o viudo",-0.0720105130375061,"Region Cafetera 2"
"149","Nivel.educativo.alcanzado","Básica secundaria",-0.0204819735208357,"Region Cafetera 2"
"150","Empleo.antes","Si",0.0109218838228339,"Region Cafetera 2"
"151","Rama.actividad","Fabricación de productos de metal",-0.0345002124011743,"Region Cafetera 2"
"152","tiempo.en.colombia","Entre 1 y 5 años",0.0631823431835586,"Region Cafetera 2"
"153","Horas.disponibles","(48,130]",0.0352532461801444,"Region Cafetera 2"
"154","Genero","Femenino",-0.100497780688466,"Region Cafetera 2"
"155","Edad","(59,100]",-0.120135042565118,"Region Cafetera 2"
"156","Parentesco","Nucleo familiar",-0.0281688990708776,"Region Cafetera 2"
"157","Estado.civil","Casado y/o union libre",0.0247740573917579,"Region Cafetera 2"
"158","Nivel.educativo.alcanzado","Superior o universitaria",0.0170766441602121,"Region Cafetera 2"
"159","Empleo.antes","Si",-0.00425254296926453,"Region Cafetera 2"
"160","Rama.actividad","Hoteles, restaurantes, bares y similares",-0.0907492418669041,"Region Cafetera 2"
"161","tiempo.en.colombia","Menos de 1 año",-0.0707262678306429,"Region Cafetera 2"
"162","Horas.disponibles","(0,39]",-0.0310013338480817,"Region Cafetera 2"
"163","Genero","Femenino",-0.107245405632418,"Region Cafetera 2"
"164","Edad","(26,59]",-0.0131927576907657,"Region Cafetera 2"
"165","Parentesco","Jefe de hogar",0.0163003909103111,"Region Cafetera 2"
"166","Estado.civil","Casado y/o union libre",0.0263729735170941,"Region Cafetera 2"
"167","Nivel.educativo.alcanzado","Media (10o -13o)",0.00498415030350827,"Region Cafetera 2"
"168","Empleo.antes","Si",0.0051659676541832,"Region Cafetera 2"
"169","Rama.actividad","Fabricación de prendas de vestir",0.169953363187558,"Region Cafetera 2"
"170","tiempo.en.colombia","Menos de 1 año",-0.070179732212516,"Region Cafetera 2"
"171","Horas.disponibles","(39,48]",-0.0369741015850148,"Region Cafetera 2"
"172","Genero","Masculino",0.0997955612096766,"Region Cafetera 2"
"173","Edad","(26,59]",-0.0120820498019199,"Region Cafetera 2"
"174","Parentesco","Jefe de hogar",0.0204278120845379,"Region Cafetera 2"
"175","Estado.civil","Separado y/o viudo",-0.0781996804842238,"Region Cafetera 2"
"176","Nivel.educativo.alcanzado","Básica primaria",-0.0356731816665175,"Region Cafetera 2"
"177","Empleo.antes","Si",-0.0156580673130385,"Region Cafetera 2"
"178","Rama.actividad","Construcción",0.0862537637414865,"Region Cafetera 2"
"179","tiempo.en.colombia","Entre 1 y 5 años",0.0671977429930316,"Region Cafetera 2"
"180","Horas.disponibles","(48,130]",0.0391466163892994,"Region Cafetera 2"
"181","Genero","Masculino",0.113785846447083,"Region Cafetera 2"
"182","Edad","(26,59]",-0.018014706882888,"Region Cafetera 2"
"183","Parentesco","Jefe de hogar",0.0223064432516228,"Region Cafetera 2"
"184","Estado.civil","Casado y/o union libre",0.0261057129946183,"Region Cafetera 2"
"185","Nivel.educativo.alcanzado","Básica primaria",-0.0325205831235181,"Region Cafetera 2"
"186","Empleo.antes","Si",-0.00186085817420743,"Region Cafetera 2"
"187","Rama.actividad","Transporte por vía terrestre; transporte por tuberías",0.0706678241750295,"Region Cafetera 2"
"188","tiempo.en.colombia","Entre 1 y 5 años",0.0664246227135915,"Region Cafetera 2"
"189","Horas.disponibles","(39,48]",-0.0399465079719197,"Region Cafetera 2"
"190","Genero","Masculino",0.106835986251549,"Region Cafetera 2"
"191","Edad","(18,26]",0.0438821960407461,"Region Cafetera 2"
"192","Parentesco","Otros parientes",0.00354288763546823,"Region Cafetera 2"
"193","Estado.civil","Soltero",0.0115742941530773,"Region Cafetera 2"
"194","Nivel.educativo.alcanzado","Superior o universitaria",0.0108731114642299,"Region Cafetera 2"
"195","Empleo.antes","Si",0.00526841667245182,"Region Cafetera 2"
"196","Rama.actividad","Hoteles, restaurantes, bares y similares",-0.0744011248368255,"Region Cafetera 2"
"197","tiempo.en.colombia","Menos de 1 año",-0.0657938170871925,"Region Cafetera 2"
"198","Horas.disponibles","(48,130]",0.0397720250988087,"Region Cafetera 2"
"199","Genero","Femenino",-0.10188756505168,"Region Cafetera 2"
"200","Edad","(26,59]",-0.0232681800872351,"Region Cafetera 2"
"201","Parentesco","Otros parientes",-0.00228621548503508,"Region Cafetera 2"
"202","Estado.civil","Soltero",0.00134815258832499,"Region Cafetera 2"
"203","Nivel.educativo.alcanzado","Superior o universitaria",0.00583897146935836,"Region Cafetera 2"
"204","Empleo.antes","Si",0.00516211365414081,"Region Cafetera 2"
"205","Rama.actividad","Hoteles, restaurantes, bares y similares",-0.0861301494937332,"Region Cafetera 2"
"206","tiempo.en.colombia","Menos de 1 año",-0.0663567789755658,"Region Cafetera 2"
"207","Horas.disponibles","(48,130]",0.0318615700570016,"Region Cafetera 2"
"208","Genero","Masculino",0.109687366354971,"Region Cafetera 2"
"209","Edad","(26,59]",-0.017896997215798,"Region Cafetera 2"
"210","Parentesco","Jefe de hogar",0.0162680454901412,"Region Cafetera 2"
"211","Estado.civil","Casado y/o union libre",0.031826872394843,"Region Cafetera 2"
"212","Nivel.educativo.alcanzado","Superior o universitaria",0.0103474581897375,"Region Cafetera 2"
"213","Empleo.antes","Si",-0.00840328529950076,"Region Cafetera 2"
"214","Rama.actividad","Hoteles, restaurantes, bares y similares",-0.0941404345970593,"Region Cafetera 2"
"215","tiempo.en.colombia","Entre 1 y 5 años",0.0604769715307974,"Region Cafetera 2"
"216","Horas.disponibles","(48,130]",0.0392205800184937,"Region Cafetera 2"
"217","Genero","Masculino",0.0905900502426729,"Region Cafetera 2"
"218","Edad","(26,59]",-0.00798858061785549,"Region Cafetera 2"
"219","Parentesco","Nucleo familiar",-0.0230880022587133,"Region Cafetera 2"
"220","Estado.civil","Soltero",0.00085823089476496,"Region Cafetera 2"
"221","Nivel.educativo.alcanzado","Básica secundaria",-0.0495018067112238,"Region Cafetera 2"
"222","Empleo.antes","Si",-0.00742045591398187,"Region Cafetera 2"
"223","Rama.actividad","Construcción",0.0805086572534897,"Region Cafetera 2"
"224","tiempo.en.colombia","Menos de 1 año",-0.0797799184986098,"Region Cafetera 2"
"225","Horas.disponibles","(48,130]",0.033291390163763,"Region Cafetera 2"
"226","Genero","Masculino",0.104955848542264,"Region Cafetera 2"
"227","Edad","(18,26]",0.0369998595709186,"Region Cafetera 2"
"228","Parentesco","Nucleo familiar",-0.0223036378343576,"Region Cafetera 2"
"229","Estado.civil","Soltero",0.00260983289269697,"Region Cafetera 2"
"230","Nivel.educativo.alcanzado","Superior o universitaria",0.0193842333013989,"Region Cafetera 2"
"231","Empleo.antes","Si",0.00621774298333212,"Region Cafetera 2"
"232","Rama.actividad","Otras actividades de servicios",-0.0130608216543739,"Region Cafetera 2"
"233","tiempo.en.colombia","Entre 1 y 5 años",0.0606401819372989,"Region Cafetera 2"
"234","Horas.disponibles","(48,130]",0.0346354554159284,"Region Cafetera 2"
"235","Genero","Masculino",0.105423978431958,"Region Cafetera 2"
"236","Edad","(18,26]",0.0401614172152056,"Region Cafetera 2"
"237","Parentesco","Nucleo familiar",-0.02197693829784,"Region Cafetera 2"
"238","Estado.civil","Soltero",-0.00104606740076028,"Region Cafetera 2"
"239","Nivel.educativo.alcanzado","Media (10o -13o)",0.0140047258712996,"Region Cafetera 2"
"240","Empleo.antes","Si",-0.00379725059853358,"Region Cafetera 2"
"241","Rama.actividad","Actividades de asociaciones ncp",0.00575993282392805,"Region Cafetera 2"
"242","tiempo.en.colombia","Entre 1 y 5 años",0.0617306525325788,"Region Cafetera 2"
"243","Horas.disponibles","(39,48]",-0.037162170051747,"Region Cafetera 2"
"244","Genero","Femenino",-0.110654854139796,"Region Cafetera 2"
"245","Edad","(26,59]",-0.0203878323759462,"Region Cafetera 2"
"246","Parentesco","Jefe de hogar",0.0166322905145854,"Region Cafetera 2"
"247","Estado.civil","Separado y/o viudo",-0.0703828384028483,"Region Cafetera 2"
"248","Nivel.educativo.alcanzado","Superior o universitaria",0.0253245637990094,"Region Cafetera 2"
"249","Empleo.antes","Si",-0.00413864746741177,"Region Cafetera 2"
"250","Rama.actividad","Hoteles, restaurantes, bares y similares",-0.0825327994452084,"Region Cafetera 2"
"251","tiempo.en.colombia","Entre 1 y 5 años",0.0580131257136488,"Region Cafetera 2"
"252","Horas.disponibles","(48,130]",0.0287733013856663,"Region Cafetera 2"
"253","Genero","Masculino",0.103894680066005,"Region Cafetera 2"
"254","Edad","(14,18]",-0.0617201520239721,"Region Cafetera 2"
"255","Parentesco","Nucleo familiar",-0.0261055044484695,"Region Cafetera 2"
"256","Estado.civil","Soltero",0.00511444887291593,"Region Cafetera 2"
"257","Nivel.educativo.alcanzado","Básica secundaria",-0.0307280030372617,"Region Cafetera 2"
"258","Empleo.antes","Si",-0.00768576277350757,"Region Cafetera 2"
"259","Rama.actividad","Elaboración de productos alimenticios",0.0477691638350418,"Region Cafetera 2"
"260","tiempo.en.colombia","Menos de 1 año",-0.0657947226466663,"Region Cafetera 2"
"261","Horas.disponibles","(39,48]",-0.034721101239074,"Region Cafetera 2"
"262","Genero","Femenino",-0.105543810298761,"Region Cafetera 2"
"263","Edad","(26,59]",-0.00662820556314436,"Region Cafetera 2"
"264","Parentesco","Nucleo familiar",-0.0162805686485422,"Region Cafetera 2"
"265","Estado.civil","Soltero",0.00245062845655331,"Region Cafetera 2"
"266","Nivel.educativo.alcanzado","Superior o universitaria",0.0251447942465636,"Region Cafetera 2"
"267","Empleo.antes","Si",-0.0212164781166835,"Region Cafetera 2"
"268","Rama.actividad","Educación",0.0745961453559142,"Region Cafetera 2"
"269","tiempo.en.colombia","Entre 1 y 5 años",0.0450521896066353,"Region Cafetera 2"
"270","Horas.disponibles","(39,48]",-0.027177027352517,"Region Cafetera 2"
"271","Genero","Femenino",-0.105142966805961,"Region Cafetera 2"
"272","Edad","(26,59]",-0.0105854871025149,"Region Cafetera 2"
"273","Parentesco","Nucleo familiar",-0.00625523092551856,"Region Cafetera 2"
"274","Estado.civil","Casado y/o union libre",0.0329989797568814,"Region Cafetera 2"
"275","Nivel.educativo.alcanzado","Media (10o -13o)",0.0108079060831309,"Region Cafetera 2"
"276","Empleo.antes","Si",-0.0078424755051041,"Region Cafetera 2"
"277","Rama.actividad","Educación",0.0136511521667131,"Region Cafetera 2"
"278","tiempo.en.colombia","Entre 1 y 5 años",0.0637781127322569,"Region Cafetera 2"
"279","Horas.disponibles","(0,39]",-0.0467216818097964,"Region Cafetera 2"
"280","Genero","Masculino",0.103218877871519,"Region Cafetera 2"
"281","Edad","(26,59]",-0.013125020482849,"Region Cafetera 2"
"282","Parentesco","Jefe de hogar",0.0289157999985708,"Region Cafetera 2"
"283","Estado.civil","Separado y/o viudo",-0.0885241412620857,"Region Cafetera 2"
"284","Nivel.educativo.alcanzado","Básica secundaria",-0.0359973419575753,"Region Cafetera 2"
"285","Empleo.antes","Si",-0.00579563090495073,"Region Cafetera 2"
"286","Rama.actividad","Construcción",0.0719923633639207,"Region Cafetera 2"
"287","tiempo.en.colombia","Entre 1 y 5 años",0.0728001448746099,"Region Cafetera 2"
"288","Horas.disponibles","(48,130]",0.0460798245282057,"Region Cafetera 2"
"289","Genero","Femenino",-0.104442802370128,"Region Cafetera 2"
"290","Edad","(18,26]",0.0263846516293181,"Region Cafetera 2"
"291","Parentesco","Nucleo familiar",-0.0207013892284233,"Region Cafetera 2"
"292","Estado.civil","Casado y/o union libre",0.0250557358443895,"Region Cafetera 2"
"293","Nivel.educativo.alcanzado","Superior o universitaria",0.0221473533697928,"Region Cafetera 2"
"294","Empleo.antes","No",-0.00305548697280324,"Region Cafetera 2"
"295","Rama.actividad","Hoteles, restaurantes, bares y similares",-0.0896203927210749,"Region Cafetera 2"
"296","tiempo.en.colombia","Entre 1 y 5 años",0.0531051330224798,"Region Cafetera 2"
"297","Horas.disponibles","(39,48]",-0.0329859959990917,"Region Cafetera 2"
"298","Genero","Masculino",0.122394477892487,"Region Cafetera 2"
"299","Edad","(26,59]",-0.0115228397468039,"Region Cafetera 2"
"300","Parentesco","Otros parientes",0.0192499436610429,"Region Cafetera 2"
"301","Estado.civil","Casado y/o union libre",0.0391777649540669,"Region Cafetera 2"
"302","Nivel.educativo.alcanzado","Media (10o -13o)",0.0129896753374958,"Region Cafetera 2"
"303","Empleo.antes","Si",0.00651934608777931,"Region Cafetera 2"
"304","Rama.actividad","Comercio al por mayor y al por menor",-0.00174753176941224,"Region Cafetera 2"
"305","tiempo.en.colombia","Entre 1 y 5 años",0.0637622074206649,"Region Cafetera 2"
"306","Horas.disponibles","(48,130]",0.0465094393156274,"Region Cafetera 2"
"307","Genero","Masculino",0.104194519814888,"Region Cafetera 2"
"308","Edad","(26,59]",-0.00727532195427638,"Region Cafetera 2"
"309","Parentesco","Jefe de hogar",0.0283481309775794,"Region Cafetera 2"
"310","Estado.civil","Casado y/o union libre",0.0266665870561699,"Region Cafetera 2"
"311","Nivel.educativo.alcanzado","Superior o universitaria",0.0245497500355835,"Region Cafetera 2"
"312","Empleo.antes","Si",-0.0150457101955544,"Region Cafetera 2"
"313","Rama.actividad","Construcción",0.0626141164647165,"Region Cafetera 2"
"314","tiempo.en.colombia","Menos de 1 año",-0.0739450112653809,"Region Cafetera 2"
"315","Horas.disponibles","(39,48]",-0.0336315164694826,"Region Cafetera 2"
"316","Genero","Femenino",-0.106866126733991,"Region Cafetera 2"
"317","Edad","(18,26]",0.0303060129345984,"Region Cafetera 2"
"318","Parentesco","Otros parientes",-0.00520333046595592,"Region Cafetera 2"
"319","Estado.civil","Soltero",0.00810743102146764,"Region Cafetera 2"
"320","Nivel.educativo.alcanzado","Superior o universitaria",0.0197040935519618,"Region Cafetera 2"
"321","Empleo.antes","Si",-0.00519513068845336,"Region Cafetera 2"
"322","Rama.actividad","Hoteles, restaurantes, bares y similares",-0.078458763367575,"Region Cafetera 2"
"323","tiempo.en.colombia","Menos de 1 año",-0.0557110895109635,"Region Cafetera 2"
"324","Horas.disponibles","(39,48]",-0.0314962855640599,"Region Cafetera 2"
"325","Genero","Femenino",-0.110065142430444,"Region Cafetera 2"
"326","Edad","(26,59]",-0.0132483147099425,"Region Cafetera 2"
"327","Parentesco","Nucleo familiar",-0.00960527967816791,"Region Cafetera 2"
"328","Estado.civil","Casado y/o union libre",0.0247623538298636,"Region Cafetera 2"
"329","Nivel.educativo.alcanzado","Media (10o -13o)",-0.000368063827200725,"Region Cafetera 2"
"330","Empleo.antes","No",0.00494765626412787,"Region Cafetera 2"
"331","Rama.actividad","Comercio al por mayor y al por menor",-0.0139600195136958,"Region Cafetera 2"
"332","tiempo.en.colombia","Entre 1 y 5 años",0.0531358232207058,"Region Cafetera 2"
"333","Horas.disponibles","(39,48]",-0.0345271641301345,"Region Cafetera 2"
"334","Genero","Femenino",-0.110102525795268,"Region Cafetera 2"
"335","Edad","(26,59]",-0.0168940028990188,"Region Cafetera 2"
"336","Parentesco","Jefe de hogar",0.00989252993762289,"Region Cafetera 2"
"337","Estado.civil","Soltero",0.000197966346848093,"Region Cafetera 2"
"338","Nivel.educativo.alcanzado","Media (10o -13o)",0.00467521208715295,"Region Cafetera 2"
"339","Empleo.antes","No",0.00274821059948666,"Region Cafetera 2"
"340","Rama.actividad","Comercio al por mayor y al por menor",-0.0144781027152497,"Region Cafetera 2"
"341","tiempo.en.colombia","Entre 1 y 5 años",0.0551375769833966,"Region Cafetera 2"
"342","Horas.disponibles","(39,48]",-0.026420246876357,"Region Cafetera 2"
"343","Genero","Masculino",0.108891423969994,"Region Cafetera 2"
"344","Edad","(18,26]",0.0297113963824178,"Region Cafetera 2"
"345","Parentesco","Otros parientes",0.000993240506671017,"Region Cafetera 2"
"346","Estado.civil","Soltero",0.0107004144178421,"Region Cafetera 2"
"347","Nivel.educativo.alcanzado","Media (10o -13o)",0.0150059851957528,"Region Cafetera 2"
"348","Empleo.antes","Si",0.00623342886316422,"Region Cafetera 2"
