"","Variable","Nivel","Valor","Departamento"
"56","Edad","(26,59]",-0.0416985319968048,"Region Suroccidente"
"57","Parentesco","Nucleo familiar",-0.00985353731503178,"Region Suroccidente"
"58","Estado.civil","Soltero",0.0101359958795772,"Region Suroccidente"
"59","Nivel.educativo.alcanzado","Media (10o -13o)",-0.0273345782537594,"Region Suroccidente"
"60","Empleo.antes","Si",0.00598655278589973,"Region Suroccidente"
"61","Rama.actividad","Hogares privados con servicio doméstico",-0.0960642983800128,"Region Suroccidente"
"62","tiempo.en.colombia","Entre 1 y 5 años",-0.00397350319071662,"Region Suroccidente"
"63","Horas.disponibles","(39,48]",-0.00722250285500255,"Region Suroccidente"
"64","Genero","Femenino",-0.0397776676943106,"Region Suroccidente"
"65","Edad","(14,18]",-0.0329310959520968,"Region Suroccidente"
"66","Parentesco","Nucleo familiar",-0.0093509822217535,"Region Suroccidente"
"67","Estado.civil","Soltero",0.00287981226572893,"Region Suroccidente"
"68","Nivel.educativo.alcanzado","Superior o universitaria",0.0436899776771078,"Region Suroccidente"
"69","Empleo.antes","Si",0.0133474283654088,"Region Suroccidente"
"70","Rama.actividad","Hoteles, restaurantes, bares y similares",0.106676496280845,"Region Suroccidente"
"71","tiempo.en.colombia","Menos de 1 año",-0.00509554619828861,"Region Suroccidente"
"72","Horas.disponibles","(0,39]",-0.0049922334273621,"Region Suroccidente"
"73","Genero","Masculino",0.0433244062729449,"Region Suroccidente"
"74","Edad","(18,26]",0.0513352251770646,"Region Suroccidente"
"75","Parentesco","Otros parientes",0.00490086004567475,"Region Suroccidente"
"76","Estado.civil","Casado y/o union libre",-0.0112704484783014,"Region Suroccidente"
"77","Nivel.educativo.alcanzado","Superior o universitaria",0.0587625544912511,"Region Suroccidente"
"78","Empleo.antes","Si",0.00655718607031644,"Region Suroccidente"
"79","Rama.actividad","Hoteles, restaurantes, bares y similares",0.102866510497955,"Region Suroccidente"
"80","tiempo.en.colombia","Entre 1 y 5 años",0.00262738585120697,"Region Suroccidente"
"81","Horas.disponibles","(39,48]",0.000879025684741316,"Region Suroccidente"
"82","Genero","Femenino",-0.0371770034007002,"Region Suroccidente"
"83","Edad","(26,59]",-0.0379618054445584,"Region Suroccidente"
"84","Parentesco","Jefe de hogar",-0.0174274857230541,"Region Suroccidente"
"85","Estado.civil","Separado y/o viudo",-0.00773903250125303,"Region Suroccidente"
"86","Nivel.educativo.alcanzado","Básica secundaria",-0.0137731620801404,"Region Suroccidente"
"87","Empleo.antes","Si",0.00741135114805422,"Region Suroccidente"
"88","Rama.actividad","Hogares privados con servicio doméstico",-0.104586222723122,"Region Suroccidente"
"89","tiempo.en.colombia","Entre 1 y 5 años",0.000780248288186008,"Region Suroccidente"
"90","Horas.disponibles","(39,48]",-0.0060678497945666,"Region Suroccidente"
"91","Genero","Masculino",0.0294096596062398,"Region Suroccidente"
"92","Edad","(18,26]",0.0544209617059079,"Region Suroccidente"
"93","Parentesco","Nucleo familiar",-0.00845861495648026,"Region Suroccidente"
"94","Estado.civil","Soltero",0.00392131354216681,"Region Suroccidente"
"95","Nivel.educativo.alcanzado","Media (10o -13o)",-0.0319083887584183,"Region Suroccidente"
"96","Empleo.antes","Si",0.0100364988038747,"Region Suroccidente"
"97","Rama.actividad","Construcción",-0.041830586080694,"Region Suroccidente"
"98","tiempo.en.colombia","Menos de 1 año",0.00681621127660352,"Region Suroccidente"
"99","Horas.disponibles","(48,130]",0.0034651235151738,"Region Suroccidente"
"100","Genero","Masculino",0.0476378941224135,"Region Suroccidente"
"101","Edad","(26,59]",-0.0404027894609626,"Region Suroccidente"
"102","Parentesco","Nucleo familiar",-0.00919513001479338,"Region Suroccidente"
"103","Estado.civil","Casado y/o union libre",-0.00680588053377481,"Region Suroccidente"
"104","Nivel.educativo.alcanzado","Superior o universitaria",0.0553780230489229,"Region Suroccidente"
"105","Empleo.antes","Si",0.0140715797954941,"Region Suroccidente"
"106","Rama.actividad","Elaboración de productos alimenticios",0.25140318558126,"Region Suroccidente"
"107","tiempo.en.colombia","Menos de 1 año",-0.0037104236341432,"Region Suroccidente"
"108","Horas.disponibles","(39,48]",0.00183275801075174,"Region Suroccidente"
"109","Genero","Femenino",-0.0379117786759052,"Region Suroccidente"
"110","Edad","(26,59]",-0.0467412037545307,"Region Suroccidente"
"111","Parentesco","Jefe de hogar",-0.0140501500441884,"Region Suroccidente"
"112","Estado.civil","Casado y/o union libre",-0.00997938843048404,"Region Suroccidente"
"113","Nivel.educativo.alcanzado","Superior o universitaria",0.0516816318215648,"Region Suroccidente"
"114","Empleo.antes","Si",0.00413777824292089,"Region Suroccidente"
"115","Rama.actividad","Hoteles, restaurantes, bares y similares",0.117156615609122,"Region Suroccidente"
"116","tiempo.en.colombia","Menos de 1 año",-7.31725261098984e-06,"Region Suroccidente"
"117","Horas.disponibles","(48,130]",0.00381405789535979,"Region Suroccidente"
"118","Genero","Masculino",0.0386645676779312,"Region Suroccidente"
"119","Edad","(18,26]",0.0479124728823681,"Region Suroccidente"
"120","Parentesco","Otros parientes",0.00803037582068469,"Region Suroccidente"
"121","Estado.civil","Soltero",0.00995381236332346,"Region Suroccidente"
"122","Nivel.educativo.alcanzado","Básica secundaria",-0.0206199239537445,"Region Suroccidente"
"123","Empleo.antes","Si",0.0112260018664598,"Region Suroccidente"
"124","Rama.actividad","Hoteles, restaurantes, bares y similares",0.110420667841181,"Region Suroccidente"
"125","tiempo.en.colombia","Menos de 1 año",0.00204819292310094,"Region Suroccidente"
"126","Horas.disponibles","(39,48]",-0.00885807360028527,"Region Suroccidente"
"127","Genero","Masculino",0.0424825936672199,"Region Suroccidente"
"128","Edad","(18,26]",0.0493542203632702,"Region Suroccidente"
"129","Parentesco","Otros No parientes",0.0475550294412446,"Region Suroccidente"
"130","Estado.civil","Soltero",0.0101668565262731,"Region Suroccidente"
"131","Nivel.educativo.alcanzado","Básica secundaria",-0.0272735668107746,"Region Suroccidente"
"132","Empleo.antes","Si",-0.00279784079623303,"Region Suroccidente"
"133","Rama.actividad","Elaboración de productos alimenticios",0.253527439476937,"Region Suroccidente"
"134","tiempo.en.colombia","Entre 1 y 5 años",-0.00654272578383447,"Region Suroccidente"
"135","Horas.disponibles","(39,48]",-0.0101851520346849,"Region Suroccidente"
"136","Genero","Masculino",0.0275971890282031,"Region Suroccidente"
"137","Edad","(14,18]",-0.0158999360327301,"Region Suroccidente"
"138","Parentesco","Jefe de hogar",-0.00928237558970306,"Region Suroccidente"
"139","Estado.civil","Soltero",0.0132869419401682,"Region Suroccidente"
"140","Nivel.educativo.alcanzado","Básica secundaria",-0.0213079495753146,"Region Suroccidente"
"141","Empleo.antes","Si",0.00761553362603598,"Region Suroccidente"
"142","Rama.actividad","Otras actividades de servicios",-0.0739407854671886,"Region Suroccidente"
"143","tiempo.en.colombia","Menos de 1 año",-0.00878610763371007,"Region Suroccidente"
"144","Horas.disponibles","(48,130]",0.00775534391682603,"Region Suroccidente"
"145","Genero","Femenino",-0.0398942378940376,"Region Suroccidente"
"146","Edad","(26,59]",-0.0446780991901659,"Region Suroccidente"
"147","Parentesco","Jefe de hogar",-0.0147455249378544,"Region Suroccidente"
"148","Estado.civil","Casado y/o union libre",-0.0151797528108872,"Region Suroccidente"
"149","Nivel.educativo.alcanzado","Superior o universitaria",0.0422817431491091,"Region Suroccidente"
"150","Empleo.antes","No",-0.00723999441536703,"Region Suroccidente"
"151","Rama.actividad","Hoteles, restaurantes, bares y similares",0.103722622297283,"Region Suroccidente"
"152","tiempo.en.colombia","Mas de 5 años",0.0583791363659507,"Region Suroccidente"
"153","Horas.disponibles","(0,39]",-0.0261236264755148,"Region Suroccidente"
"154","Genero","Masculino",0.0376291482509638,"Region Suroccidente"
"155","Edad","(26,59]",-0.0383852834670852,"Region Suroccidente"
"156","Parentesco","Nucleo familiar",-0.0101612242117951,"Region Suroccidente"
"157","Estado.civil","Casado y/o union libre",-0.0163739542360107,"Region Suroccidente"
"158","Nivel.educativo.alcanzado","Media (10o -13o)",-0.0279660798892743,"Region Suroccidente"
"159","Empleo.antes","Si",0.0132486203768452,"Region Suroccidente"
"160","Rama.actividad","Construcción",-0.0363129295378615,"Region Suroccidente"
"161","tiempo.en.colombia","Menos de 1 año",0.00420685072978779,"Region Suroccidente"
"162","Horas.disponibles","(39,48]",-0.00179270976061898,"Region Suroccidente"
"163","Genero","Masculino",0.0363908363016597,"Region Suroccidente"
"164","Edad","(26,59]",-0.0446015549462028,"Region Suroccidente"
"165","Parentesco","Jefe de hogar",-0.0167748339556836,"Region Suroccidente"
"166","Estado.civil","Casado y/o union libre",-0.0205445276747527,"Region Suroccidente"
"167","Nivel.educativo.alcanzado","Básica primaria",-0.0152209065039306,"Region Suroccidente"
"168","Empleo.antes","Si",0.0101259343326794,"Region Suroccidente"
"169","Rama.actividad","Construcción",-0.0389190798314754,"Region Suroccidente"
"170","tiempo.en.colombia","Menos de 1 año",-0.00281405136879317,"Region Suroccidente"
"171","Horas.disponibles","(39,48]",0.00464183333003147,"Region Suroccidente"
"172","Genero","Femenino",-0.029706461257903,"Region Suroccidente"
"173","Edad","(26,59]",-0.0469026435585265,"Region Suroccidente"
"174","Parentesco","Otros parientes",0.0239123147427369,"Region Suroccidente"
"175","Estado.civil","Casado y/o union libre",0.000624722733941894,"Region Suroccidente"
"176","Nivel.educativo.alcanzado","Media (10o -13o)",-0.0262984647596161,"Region Suroccidente"
"177","Empleo.antes","Si",0.00538100052744753,"Region Suroccidente"
"178","Rama.actividad","Otras actividades de servicios",-0.072446937060815,"Region Suroccidente"
"179","tiempo.en.colombia","Entre 1 y 5 años",-0.00607011479291158,"Region Suroccidente"
"180","Horas.disponibles","(48,130]",0.00946380279912192,"Region Suroccidente"
"181","Genero","Masculino",0.0282123304466692,"Region Suroccidente"
"182","Edad","(26,59]",-0.0419812909831839,"Region Suroccidente"
"183","Parentesco","Jefe de hogar",-0.0291290482307124,"Region Suroccidente"
"184","Estado.civil","Separado y/o viudo",-0.0040922834226121,"Region Suroccidente"
"185","Nivel.educativo.alcanzado","Media (10o -13o)",-0.0211374407581609,"Region Suroccidente"
"186","Empleo.antes","Si",0.00216497661730994,"Region Suroccidente"
"187","Rama.actividad","Comercio al por mayor y al por menor",-0.0685111132331157,"Region Suroccidente"
"188","tiempo.en.colombia","Entre 1 y 5 años",-0.0069580699379995,"Region Suroccidente"
"189","Horas.disponibles","(48,130]",0.00261811839329435,"Region Suroccidente"
"190","Genero","Femenino",-0.0414637389507975,"Region Suroccidente"
"191","Edad","(18,26]",0.0465762389606558,"Region Suroccidente"
"192","Parentesco","Jefe de hogar",-0.0198656034599425,"Region Suroccidente"
"193","Estado.civil","Casado y/o union libre",-0.0137283165652905,"Region Suroccidente"
"194","Nivel.educativo.alcanzado","Básica secundaria",-0.0275912984116445,"Region Suroccidente"
"195","Empleo.antes","Si",0.00253166536324346,"Region Suroccidente"
"196","Rama.actividad","Hoteles, restaurantes, bares y similares",0.105673449484419,"Region Suroccidente"
"197","tiempo.en.colombia","Entre 1 y 5 años",-0.0118155237879393,"Region Suroccidente"
"198","Horas.disponibles","(39,48]",-0.0172974744805602,"Region Suroccidente"
"199","Genero","Masculino",0.0224829215512416,"Region Suroccidente"
"200","Edad","(14,18]",-0.0159397538453755,"Region Suroccidente"
"201","Parentesco","Jefe de hogar",-0.0247735550996761,"Region Suroccidente"
"202","Estado.civil","Soltero",0.0215714235505332,"Region Suroccidente"
"203","Nivel.educativo.alcanzado","Media (10o -13o)",-0.0199552236137216,"Region Suroccidente"
"204","Empleo.antes","Si",0.00577888668048933,"Region Suroccidente"
"205","Rama.actividad","Comercio al por mayor y al por menor",-0.0795423595568201,"Region Suroccidente"
"206","tiempo.en.colombia","Menos de 1 año",0.000341744011659496,"Region Suroccidente"
"207","Horas.disponibles","(48,130]",0.0131667614104031,"Region Suroccidente"
"208","Genero","Femenino",-0.041282912375092,"Region Suroccidente"
"209","Edad","(18,26]",0.0441230963859676,"Region Suroccidente"
"210","Parentesco","Nucleo familiar",-0.00860846654512656,"Region Suroccidente"
"211","Estado.civil","Casado y/o union libre",-0.0126192198976036,"Region Suroccidente"
"212","Nivel.educativo.alcanzado","Superior o universitaria",0.0490692611302151,"Region Suroccidente"
"213","Empleo.antes","Si",0.00155607052212033,"Region Suroccidente"
"214","Rama.actividad","Comercio al por mayor y al por menor",-0.0684394481805071,"Region Suroccidente"
"215","tiempo.en.colombia","Entre 1 y 5 años",0.000844257763188451,"Region Suroccidente"
"216","Horas.disponibles","(39,48]",-0.00849198833881709,"Region Suroccidente"
"217","Genero","Femenino",-0.0385793564646676,"Region Suroccidente"
"218","Edad","(26,59]",-0.040681611300175,"Region Suroccidente"
"219","Parentesco","Otros parientes",0.00717693616583318,"Region Suroccidente"
"220","Estado.civil","Casado y/o union libre",-0.0143135341098638,"Region Suroccidente"
"221","Nivel.educativo.alcanzado","Media (10o -13o)",-0.0209442001340919,"Region Suroccidente"
"222","Empleo.antes","Si",0.00761147661859057,"Region Suroccidente"
"223","Rama.actividad","Administración pública y defensa",-0.053100973865994,"Region Suroccidente"
"224","tiempo.en.colombia","Mas de 5 años",0.0536174815178119,"Region Suroccidente"
"225","Horas.disponibles","(39,48]",-0.0101732652251588,"Region Suroccidente"
"226","Genero","Femenino",-0.0342618513353672,"Region Suroccidente"
"227","Edad","(14,18]",-0.0285214935025834,"Region Suroccidente"
"228","Parentesco","Nucleo familiar",-0.0045985582928112,"Region Suroccidente"
"229","Estado.civil","Soltero",0.00934998826455971,"Region Suroccidente"
"230","Nivel.educativo.alcanzado","Media (10o -13o)",-0.0162023372771578,"Region Suroccidente"
"231","Empleo.antes","No",-0.00723599128961221,"Region Suroccidente"
"232","Rama.actividad","Hoteles, restaurantes, bares y similares",0.116746743960372,"Region Suroccidente"
"233","tiempo.en.colombia","Menos de 1 año",0.00478619936680187,"Region Suroccidente"
"234","Horas.disponibles","(0,39]",-0.0115626875532752,"Region Suroccidente"
"235","Genero","Femenino",-0.0373641400378884,"Region Suroccidente"
"236","Edad","(26,59]",-0.0394932128690631,"Region Suroccidente"
"237","Parentesco","Nucleo familiar",-0.00579323421264171,"Region Suroccidente"
"238","Estado.civil","Casado y/o union libre",-0.0139196218111575,"Region Suroccidente"
"239","Nivel.educativo.alcanzado","Superior o universitaria",0.0456309478504803,"Region Suroccidente"
"240","Empleo.antes","Si",0.0130961077132425,"Region Suroccidente"
"241","Rama.actividad","Hoteles, restaurantes, bares y similares",0.110977764341269,"Region Suroccidente"
"242","tiempo.en.colombia","Menos de 1 año",0.00291216776570438,"Region Suroccidente"
"243","Horas.disponibles","(48,130]",0.00527462658332569,"Region Suroccidente"
"244","Genero","Masculino",0.035688278679657,"Region Suroccidente"
"245","Edad","(26,59]",-0.035926876460672,"Region Suroccidente"
"246","Parentesco","Nucleo familiar",-0.00563544820547162,"Region Suroccidente"
"247","Estado.civil","Separado y/o viudo",-0.0111093070414835,"Region Suroccidente"
"248","Nivel.educativo.alcanzado","Superior o universitaria",0.0504760942466279,"Region Suroccidente"
"249","Empleo.antes","Si",0.0181091039294988,"Region Suroccidente"
"250","Rama.actividad","Hoteles, restaurantes, bares y similares",0.118666067978911,"Region Suroccidente"
"251","tiempo.en.colombia","Entre 1 y 5 años",-0.000636756256179319,"Region Suroccidente"
"252","Horas.disponibles","(48,130]",0.000896005852763293,"Region Suroccidente"
"253","Genero","Femenino",-0.0401164397968128,"Region Suroccidente"
"254","Edad","(26,59]",-0.042254362000174,"Region Suroccidente"
"255","Parentesco","Otros No parientes",0.0522962576503978,"Region Suroccidente"
"256","Estado.civil","Separado y/o viudo",0.000406510678445644,"Region Suroccidente"
"257","Nivel.educativo.alcanzado","Superior o universitaria",0.0478771477266389,"Region Suroccidente"
"258","Empleo.antes","Si",0.00836262805953557,"Region Suroccidente"
"259","Rama.actividad","Hoteles, restaurantes, bares y similares",0.109079835764743,"Region Suroccidente"
"260","tiempo.en.colombia","Menos de 1 año",-0.00547113970161537,"Region Suroccidente"
"261","Horas.disponibles","(48,130]",0.0100930275265464,"Region Suroccidente"
"262","Genero","Masculino",0.0353888062595809,"Region Suroccidente"
"263","Edad","(18,26]",0.0550465345425048,"Region Suroccidente"
"264","Parentesco","Jefe de hogar",-0.0203855805327009,"Region Suroccidente"
"265","Estado.civil","Casado y/o union libre",-0.0109158845950207,"Region Suroccidente"
"266","Nivel.educativo.alcanzado","Media (10o -13o)",-0.0306174733155127,"Region Suroccidente"
"267","Empleo.antes","Si",0.0066318861766827,"Region Suroccidente"
"268","Rama.actividad","Fabricación de productos de metal",-0.0135544419756918,"Region Suroccidente"
"269","tiempo.en.colombia","Menos de 1 año",-0.000804356018860073,"Region Suroccidente"
"270","Horas.disponibles","(48,130]",0.00868377695071476,"Region Suroccidente"
"271","Genero","Femenino",-0.0321000574075833,"Region Suroccidente"
"272","Edad","(26,59]",-0.0363164807497143,"Region Suroccidente"
"273","Parentesco","Otros parientes",-0.00430220120534123,"Region Suroccidente"
"274","Estado.civil","Casado y/o union libre",-0.00476808928130154,"Region Suroccidente"
"275","Nivel.educativo.alcanzado","Media (10o -13o)",-0.0338331016945906,"Region Suroccidente"
"276","Empleo.antes","Si",0.014183693533037,"Region Suroccidente"
"277","Rama.actividad","Hogares privados con servicio doméstico",-0.108692880791788,"Region Suroccidente"
"278","tiempo.en.colombia","Entre 1 y 5 años",-0.00756210703417993,"Region Suroccidente"
"279","Horas.disponibles","(39,48]",0.00124183401939564,"Region Suroccidente"
"280","Genero","Masculino",0.0315489412368528,"Region Suroccidente"
"281","Edad","(26,59]",-0.0420803619723222,"Region Suroccidente"
"282","Parentesco","Otros parientes",0.0117870336758236,"Region Suroccidente"
"283","Estado.civil","Casado y/o union libre",-0.00734874279564408,"Region Suroccidente"
"284","Nivel.educativo.alcanzado","Media (10o -13o)",-0.0203444340789058,"Region Suroccidente"
"285","Empleo.antes","Si",0.0102054020914133,"Region Suroccidente"
"286","Rama.actividad","Hoteles, restaurantes, bares y similares",0.122296262180858,"Region Suroccidente"
"287","tiempo.en.colombia","Menos de 1 año",0.00527215191017152,"Region Suroccidente"
"288","Horas.disponibles","(48,130]",0.00786184423416275,"Region Suroccidente"
"289","Genero","Masculino",0.0248705849854605,"Region Suroccidente"
"290","Edad","(26,59]",-0.0500480880837883,"Region Suroccidente"
"291","Parentesco","Jefe de hogar",-0.0222263051915567,"Region Suroccidente"
"292","Estado.civil","Soltero",0.0138509908569976,"Region Suroccidente"
"293","Nivel.educativo.alcanzado","Media (10o -13o)",-0.0313497008376503,"Region Suroccidente"
"294","Empleo.antes","Si",-0.00467438486693117,"Region Suroccidente"
"295","Rama.actividad","Comercio al por mayor y al por menor",-0.0753210686912384,"Region Suroccidente"
"296","tiempo.en.colombia","Menos de 1 año",-0.00938605896111059,"Region Suroccidente"
"297","Horas.disponibles","(48,130]",0.00391849199395378,"Region Suroccidente"
"298","Genero","Masculino",0.0247733960147916,"Region Suroccidente"
"299","Edad","(18,26]",0.0451123108259885,"Region Suroccidente"
"300","Parentesco","Otros No parientes",0.0443387700287302,"Region Suroccidente"
"301","Estado.civil","Casado y/o union libre",-0.00224083131403592,"Region Suroccidente"
"302","Nivel.educativo.alcanzado","Básica secundaria",-0.0140401157034258,"Region Suroccidente"
"303","Empleo.antes","Si",-0.00459471014364957,"Region Suroccidente"
"304","Rama.actividad","Fabricación de muebles / industrias manufactureras",-0.014890145068834,"Region Suroccidente"
"305","tiempo.en.colombia","Menos de 1 año",0.00154355785943332,"Region Suroccidente"
"306","Horas.disponibles","(48,130]",0.0104070050089026,"Region Suroccidente"
"307","Genero","Masculino",0.0330225770908947,"Region Suroccidente"
"308","Edad","(26,59]",-0.0352881589923528,"Region Suroccidente"
"309","Parentesco","Otros No parientes",0.0478569653922768,"Region Suroccidente"
"310","Estado.civil","Casado y/o union libre",-0.00833467623135109,"Region Suroccidente"
"311","Nivel.educativo.alcanzado","Media (10o -13o)",-0.0321613789292173,"Region Suroccidente"
"312","Empleo.antes","Si",0.0128490577140646,"Region Suroccidente"
"313","Rama.actividad","Comercio al por mayor y al por menor",-0.0792044529548012,"Region Suroccidente"
"314","tiempo.en.colombia","Menos de 1 año",-0.0126587960821509,"Region Suroccidente"
"315","Horas.disponibles","(48,130]",0.000269908777202765,"Region Suroccidente"
"316","Genero","Femenino",-0.0401243697288284,"Region Suroccidente"
"317","Edad","(26,59]",-0.0341875377389109,"Region Suroccidente"
"318","Parentesco","Otros No parientes",0.0513795065480168,"Region Suroccidente"
"319","Estado.civil","Separado y/o viudo",0.00605852026215316,"Region Suroccidente"
"320","Nivel.educativo.alcanzado","Media (10o -13o)",-0.0299184709074233,"Region Suroccidente"
"321","Empleo.antes","Si",0.00366277854789683,"Region Suroccidente"
"322","Rama.actividad","Otras actividades de servicios",-0.0742057282595729,"Region Suroccidente"
"323","tiempo.en.colombia","Menos de 1 año",0.00512358176301335,"Region Suroccidente"
"324","Horas.disponibles","(39,48]",0.000655363442326846,"Region Suroccidente"
"325","Genero","Masculino",0.0351070765915799,"Region Suroccidente"
"326","Edad","(26,59]",-0.0334321263034076,"Region Suroccidente"
"327","Parentesco","Nucleo familiar",0.00348442596753549,"Region Suroccidente"
"328","Estado.civil","Casado y/o union libre",-0.00798353495438603,"Region Suroccidente"
"329","Nivel.educativo.alcanzado","Media (10o -13o)",-0.0276042587407506,"Region Suroccidente"
"330","Empleo.antes","Si",0.00525980300101233,"Region Suroccidente"
"331","Rama.actividad","Actividades complementarias/auxiliares al transporte",-0.0923135616027842,"Region Suroccidente"
"332","tiempo.en.colombia","Entre 1 y 5 años",0.00269146149934145,"Region Suroccidente"
"333","Horas.disponibles","(48,130]",0.00464366322599309,"Region Suroccidente"
"334","Genero","Masculino",0.0325195360933421,"Region Suroccidente"
"335","Edad","(18,26]",0.0623534182607153,"Region Suroccidente"
"336","Parentesco","Jefe de hogar",-0.01946473135734,"Region Suroccidente"
"337","Estado.civil","Casado y/o union libre",-0.0151335894220264,"Region Suroccidente"
"338","Nivel.educativo.alcanzado","Media (10o -13o)",-0.0224796685535498,"Region Suroccidente"
"339","Empleo.antes","Si",0.00789850861355623,"Region Suroccidente"
"340","Rama.actividad","Hoteles, restaurantes, bares y similares",0.116189535989584,"Region Suroccidente"
"341","tiempo.en.colombia","Entre 1 y 5 años",-0.00952315293762038,"Region Suroccidente"
"342","Horas.disponibles","(48,130]",0.00512956315399402,"Region Suroccidente"
"343","Genero","Masculino",0.0357296693013086,"Region Suroccidente"
"344","Edad","(26,59]",-0.0429212028713036,"Region Suroccidente"
"345","Parentesco","Jefe de hogar",-0.0211854411704413,"Region Suroccidente"
"346","Estado.civil","Casado y/o union libre",-0.0134836608496892,"Region Suroccidente"
"347","Nivel.educativo.alcanzado","Básica secundaria",-0.00816748795370715,"Region Suroccidente"
"348","Empleo.antes","Si",0.0148948823842423,"Region Suroccidente"
"349","Rama.actividad","Agricultura, ganadería y caza",-0.0690763495123589,"Region Suroccidente"
"350","tiempo.en.colombia","Mas de 5 años",0.0750433412436513,"Region Suroccidente"
"351","Horas.disponibles","(48,130]",0.00344693032274221,"Region Suroccidente"
"352","Genero","Femenino",-0.0394764784291445,"Region Suroccidente"
"353","Edad","(18,26]",0.046972719525758,"Region Suroccidente"
"354","Parentesco","Jefe de hogar",-0.021777045184911,"Region Suroccidente"
"355","Estado.civil","Casado y/o union libre",-0.00825299712888175,"Region Suroccidente"
