"","Variable","Nivel","Valor","Departamento"
"45","Horas.disponibles","(48,130]",0.0101375120641,"Region Norte 1"
"46","Genero","Femenino",-0.0543771761620969,"Region Norte 1"
"47","Edad","(26,59]",0.0128536472106145,"Region Norte 1"
"48","Parentesco","Otros No parientes",-0.0307106609064071,"Region Norte 1"
"49","Estado.civil","Separado y/o viudo",-0.0177126678139005,"Region Norte 1"
"50","Nivel.educativo.alcanzado","Básica secundaria",-0.0686828010106677,"Region Norte 1"
"51","Empleo.antes","Si",0.035107971887244,"Region Norte 1"
"52","Rama.actividad","Hogares privados con servicio doméstico",-0.132650513791149,"Region Norte 1"
"53","tiempo.en.colombia","Entre 1 y 5 años",0.0165721159229279,"Region Norte 1"
"54","Horas.disponibles","(39,48]",0.000463427019609303,"Region Norte 1"
"55","Genero","Femenino",-0.0518693902326083,"Region Norte 1"
"56","Edad","(18,26]",-0.00637326113705206,"Region Norte 1"
"57","Parentesco","Otros No parientes",-0.0313394969616168,"Region Norte 1"
"58","Estado.civil","Separado y/o viudo",-0.0232554817314467,"Region Norte 1"
"59","Nivel.educativo.alcanzado","Media (10o -13o)",0.0285433335410376,"Region Norte 1"
"60","Empleo.antes","Si",0.0421160746637932,"Region Norte 1"
"61","Rama.actividad","Fabricación de instrumentos médicos // relojes",-0.0223337060015615,"Region Norte 1"
"62","tiempo.en.colombia","Entre 1 y 5 años",0.0140641778317751,"Region Norte 1"
"63","Horas.disponibles","(39,48]",0.00199009163697932,"Region Norte 1"
"64","Genero","Femenino",-0.0486777049551435,"Region Norte 1"
"65","Edad","(26,59]",0.0220389361116836,"Region Norte 1"
"66","Parentesco","Nucleo familiar",-0.0103925430971763,"Region Norte 1"
"67","Estado.civil","Casado y/o union libre",-0.0140783958990791,"Region Norte 1"
"68","Nivel.educativo.alcanzado","Media (10o -13o)",0.038191091228084,"Region Norte 1"
"69","Empleo.antes","Si",0.0364564937080168,"Region Norte 1"
"70","Rama.actividad","Otras actividades de servicios",-0.0300580740611024,"Region Norte 1"
"71","tiempo.en.colombia","Entre 1 y 5 años",0.0188038383896096,"Region Norte 1"
"72","Horas.disponibles","(48,130]",0.00605266484426309,"Region Norte 1"
"73","Genero","Masculino",0.0524226543865715,"Region Norte 1"
"74","Edad","(18,26]",-0.00161615993571985,"Region Norte 1"
"75","Parentesco","Nucleo familiar",-0.0119339431453951,"Region Norte 1"
"76","Estado.civil","Soltero",0.0330513646810268,"Region Norte 1"
"77","Nivel.educativo.alcanzado","Superior o universitaria",0.0509436459150519,"Region Norte 1"
"78","Empleo.antes","No",-0.0290945518255856,"Region Norte 1"
"79","Rama.actividad","Actividades culturales y deportivas",-0.0107760847281901,"Region Norte 1"
"80","tiempo.en.colombia","Entre 1 y 5 años",0.0196295854221289,"Region Norte 1"
"81","Horas.disponibles","(0,39]",-0.0283465543239993,"Region Norte 1"
"82","Genero","Masculino",0.052525145209226,"Region Norte 1"
"83","Edad","(26,59]",0.0249541388680275,"Region Norte 1"
"84","Parentesco","Nucleo familiar",-0.00261231092279291,"Region Norte 1"
"85","Estado.civil","Separado y/o viudo",-0.0342961987570938,"Region Norte 1"
"86","Nivel.educativo.alcanzado","Media (10o -13o)",0.0311549214546058,"Region Norte 1"
"87","Empleo.antes","Si",0.0340604356272763,"Region Norte 1"
"88","Rama.actividad","Elaboración de productos alimenticios",0.0681351690079912,"Region Norte 1"
"89","tiempo.en.colombia","Entre 1 y 5 años",0.0218104084888311,"Region Norte 1"
"90","Horas.disponibles","(39,48]",0.011016822512501,"Region Norte 1"
"91","Genero","Masculino",0.0433485748471043,"Region Norte 1"
"92","Edad","(14,18]",-0.0431441726463004,"Region Norte 1"
"93","Parentesco","Otros parientes",0.00648863732975719,"Region Norte 1"
"94","Estado.civil","Soltero",0.0302028343659149,"Region Norte 1"
"95","Nivel.educativo.alcanzado","Media (10o -13o)",0.0246965283710241,"Region Norte 1"
"96","Empleo.antes","No",-0.0427129472067219,"Region Norte 1"
"97","Rama.actividad","Elaboración de productos alimenticios",0.0511364534195372,"Region Norte 1"
"98","tiempo.en.colombia","Entre 1 y 5 años",0.0170887076869538,"Region Norte 1"
"99","Horas.disponibles","(48,130]",0.00440939635661662,"Region Norte 1"
"100","Genero","Masculino",0.0438427125867304,"Region Norte 1"
"101","Edad","(26,59]",0.0268319877946893,"Region Norte 1"
"102","Parentesco","Nucleo familiar",-0.00852170401857997,"Region Norte 1"
"103","Estado.civil","Casado y/o union libre",-0.0152415634708188,"Region Norte 1"
"104","Nivel.educativo.alcanzado","Media (10o -13o)",0.0379797479404856,"Region Norte 1"
"105","Empleo.antes","Si",0.0436099965397123,"Region Norte 1"
"106","Rama.actividad","Construcción",0.00065718417544709,"Region Norte 1"
"107","tiempo.en.colombia","Entre 1 y 5 años",0.0224273094530749,"Region Norte 1"
"108","Horas.disponibles","(39,48]",0.00575880626808899,"Region Norte 1"
"109","Genero","Masculino",0.0539382827737989,"Region Norte 1"
"110","Edad","(26,59]",0.0198185322279349,"Region Norte 1"
"111","Parentesco","Jefe de hogar",0.0173417779629934,"Region Norte 1"
"112","Estado.civil","Casado y/o union libre",-0.0147430992298619,"Region Norte 1"
"113","Nivel.educativo.alcanzado","Básica secundaria",-0.0691347312601452,"Region Norte 1"
"114","Empleo.antes","Si",0.0417681894873951,"Region Norte 1"
"115","Rama.actividad","Transporte por vía terrestre; transporte por tuberías",-0.11170807746368,"Region Norte 1"
"116","tiempo.en.colombia","Menos de 1 año",-0.0393610960438306,"Region Norte 1"
"117","Horas.disponibles","(48,130]",0.00929573863452233,"Region Norte 1"
"118","Genero","Femenino",-0.0479722528051225,"Region Norte 1"
"119","Edad","(26,59]",0.0228216087037772,"Region Norte 1"
"120","Parentesco","Otros parientes",0.00950230444971792,"Region Norte 1"
"121","Estado.civil","Casado y/o union libre",-0.0111296518712944,"Region Norte 1"
"122","Nivel.educativo.alcanzado","Media (10o -13o)",0.0291086908458018,"Region Norte 1"
"123","Empleo.antes","Si",0.0387579081369167,"Region Norte 1"
"124","Rama.actividad","Comercio al por mayor y al por menor",-0.0553245698643148,"Region Norte 1"
"125","tiempo.en.colombia","Menos de 1 año",-0.0406808403917912,"Region Norte 1"
"126","Horas.disponibles","(39,48]",0.00432586904979767,"Region Norte 1"
"127","Genero","Femenino",-0.0523062276374478,"Region Norte 1"
"128","Edad","(26,59]",0.0255148596736797,"Region Norte 1"
"129","Parentesco","Nucleo familiar",-0.0079123315009604,"Region Norte 1"
"130","Estado.civil","Casado y/o union libre",-0.0171269645458943,"Region Norte 1"
"131","Nivel.educativo.alcanzado","Media (10o -13o)",0.0250363978841133,"Region Norte 1"
"132","Empleo.antes","Si",0.0376493629503361,"Region Norte 1"
"133","Rama.actividad","Hogares privados con servicio doméstico",-0.139293527243035,"Region Norte 1"
"134","tiempo.en.colombia","Entre 1 y 5 años",0.0128284049411328,"Region Norte 1"
"135","Horas.disponibles","(39,48]",0.00746232774966748,"Region Norte 1"
"136","Genero","Masculino",0.0598555752881918,"Region Norte 1"
"137","Edad","(26,59]",0.020007855310007,"Region Norte 1"
"138","Parentesco","Jefe de hogar",0.0118248221748312,"Region Norte 1"
"139","Estado.civil","Separado y/o viudo",-0.019665549762542,"Region Norte 1"
"140","Nivel.educativo.alcanzado","Superior o universitaria",0.0462581452404185,"Region Norte 1"
"141","Empleo.antes","Si",0.0416516539718239,"Region Norte 1"
"142","Rama.actividad","Fabricación de muebles / industrias manufactureras",-0.00795388766357512,"Region Norte 1"
"143","tiempo.en.colombia","Menos de 1 año",-0.0387719773496812,"Region Norte 1"
"144","Horas.disponibles","(39,48]",0.00584622729866722,"Region Norte 1"
"145","Genero","Femenino",-0.0446813635555477,"Region Norte 1"
"146","Edad","(26,59]",0.019973042595794,"Region Norte 1"
"147","Parentesco","Jefe de hogar",0.014888372924337,"Region Norte 1"
"148","Estado.civil","Separado y/o viudo",-0.027645927275385,"Region Norte 1"
"149","Nivel.educativo.alcanzado","Básica primaria",-0.017374563411988,"Region Norte 1"
"150","Empleo.antes","Si",0.0458091740438575,"Region Norte 1"
"151","Rama.actividad","Hogares privados con servicio doméstico",-0.134153849282874,"Region Norte 1"
"152","tiempo.en.colombia","Entre 1 y 5 años",0.0148739660781384,"Region Norte 1"
"153","Horas.disponibles","(39,48]",-0.000332577037630379,"Region Norte 1"
"154","Genero","Femenino",-0.0466433968095558,"Region Norte 1"
"155","Edad","(18,26]",-0.00255325847978446,"Region Norte 1"
"156","Parentesco","Nucleo familiar",-0.00908660689343785,"Region Norte 1"
"157","Estado.civil","Soltero",0.0407847881758773,"Region Norte 1"
"158","Nivel.educativo.alcanzado","Media (10o -13o)",0.0248894841157377,"Region Norte 1"
"159","Empleo.antes","No",-0.0375442983452506,"Region Norte 1"
"160","Rama.actividad","Fabricación de prendas de vestir",0.129676454759206,"Region Norte 1"
"161","tiempo.en.colombia","Menos de 1 año",-0.036082774804735,"Region Norte 1"
"162","Horas.disponibles","(48,130]",0.00809078979173192,"Region Norte 1"
"163","Genero","Masculino",0.0430969857224853,"Region Norte 1"
"164","Edad","(18,26]",0.00684626970066831,"Region Norte 1"
"165","Parentesco","Otros parientes",0.00861924193109571,"Region Norte 1"
"166","Estado.civil","Soltero",0.0426262363104167,"Region Norte 1"
"167","Nivel.educativo.alcanzado","Superior o universitaria",0.0492562493257316,"Region Norte 1"
"168","Empleo.antes","Si",0.0436916552139149,"Region Norte 1"
"169","Rama.actividad","Elaboración de productos alimenticios",0.0598992205338925,"Region Norte 1"
"170","tiempo.en.colombia","Menos de 1 año",-0.0325309299163327,"Region Norte 1"
"171","Horas.disponibles","(39,48]",0.00301380031118348,"Region Norte 1"
"172","Genero","Masculino",0.0448136270590904,"Region Norte 1"
"173","Edad","(26,59]",0.0261996555472445,"Region Norte 1"
"174","Parentesco","Jefe de hogar",0.0171180110607928,"Region Norte 1"
"175","Estado.civil","Casado y/o union libre",-0.0104001346938352,"Region Norte 1"
"176","Nivel.educativo.alcanzado","Media (10o -13o)",0.0258836158327739,"Region Norte 1"
"177","Empleo.antes","Si",0.0459842592715022,"Region Norte 1"
"178","Rama.actividad","Construcción",0.00980084313406315,"Region Norte 1"
"179","tiempo.en.colombia","Menos de 1 año",-0.0379499395588638,"Region Norte 1"
"180","Horas.disponibles","(48,130]",0.00410482688514958,"Region Norte 1"
"181","Genero","Femenino",-0.0558375545709771,"Region Norte 1"
"182","Edad","(18,26]",0.000766942377612282,"Region Norte 1"
"183","Parentesco","Nucleo familiar",-0.00612784234244863,"Region Norte 1"
"184","Estado.civil","Casado y/o union libre",-0.0120983522431088,"Region Norte 1"
"185","Nivel.educativo.alcanzado","Media (10o -13o)",0.0328215378569935,"Region Norte 1"
"186","Empleo.antes","No",-0.0336407417775746,"Region Norte 1"
"187","Rama.actividad","Otras actividades de servicios",-0.0275398018239603,"Region Norte 1"
"188","tiempo.en.colombia","Entre 1 y 5 años",0.00989312380325812,"Region Norte 1"
"189","Horas.disponibles","(39,48]",-0.00499714579046141,"Region Norte 1"
"190","Genero","Femenino",-0.0497086052844345,"Region Norte 1"
"191","Edad","(26,59]",0.0225671912434004,"Region Norte 1"
"192","Parentesco","Nucleo familiar",-0.0118082610046368,"Region Norte 1"
"193","Estado.civil","Casado y/o union libre",-0.0136873131795812,"Region Norte 1"
"194","Nivel.educativo.alcanzado","Básica primaria",-0.0131271310626328,"Region Norte 1"
"195","Empleo.antes","Si",0.0285365270992985,"Region Norte 1"
"196","Rama.actividad","Comercio al por mayor y al por menor",-0.0486410478256029,"Region Norte 1"
"197","tiempo.en.colombia","Menos de 1 año",-0.0332305680177553,"Region Norte 1"
"198","Horas.disponibles","(48,130]",0.00651376000374251,"Region Norte 1"
"199","Genero","Masculino",0.0486056332902001,"Region Norte 1"
"200","Edad","(26,59]",0.027105576285682,"Region Norte 1"
"201","Parentesco","Nucleo familiar",-0.0121457645558361,"Region Norte 1"
"202","Estado.civil","Casado y/o union libre",-0.00775143923861704,"Region Norte 1"
"203","Nivel.educativo.alcanzado","Media (10o -13o)",0.038235214159887,"Region Norte 1"
"204","Empleo.antes","Si",0.043448523329695,"Region Norte 1"
"205","Rama.actividad","Elaboración de productos alimenticios",0.0509068138020859,"Region Norte 1"
"206","tiempo.en.colombia","Entre 1 y 5 años",0.0187505095381599,"Region Norte 1"
"207","Horas.disponibles","(48,130]",0.00842350890974271,"Region Norte 1"
"208","Genero","Masculino",0.0446660330573006,"Region Norte 1"
"209","Edad","(18,26]",0.00629106887880783,"Region Norte 1"
"210","Parentesco","Otros No parientes",-0.0158162366218628,"Region Norte 1"
"211","Estado.civil","Soltero",0.0421630091214482,"Region Norte 1"
"212","Nivel.educativo.alcanzado","Superior o universitaria",0.0490397947654818,"Region Norte 1"
"213","Empleo.antes","Si",0.0276213015468131,"Region Norte 1"
"214","Rama.actividad","Correo y telecomunicaciones",0.147085196740372,"Region Norte 1"
"215","tiempo.en.colombia","Entre 1 y 5 años",0.0183784997221048,"Region Norte 1"
"216","Horas.disponibles","(48,130]",0.0137870292608555,"Region Norte 1"
"217","Genero","Femenino",-0.0454920768383711,"Region Norte 1"
"218","Edad","(26,59]",0.015589471822638,"Region Norte 1"
"219","Parentesco","Jefe de hogar",0.0141554973269081,"Region Norte 1"
"220","Estado.civil","Soltero",0.0367910247999892,"Region Norte 1"
"221","Nivel.educativo.alcanzado","Superior o universitaria",0.0404340246190632,"Region Norte 1"
"222","Empleo.antes","Si",0.0355004423634354,"Region Norte 1"
"223","Rama.actividad","Comercio al por mayor y al por menor",-0.0581708755246142,"Region Norte 1"
"224","tiempo.en.colombia","Menos de 1 año",-0.0378132634343338,"Region Norte 1"
"225","Horas.disponibles","(39,48]",0.00553049011575423,"Region Norte 1"
"226","Genero","Femenino",-0.0464442050373759,"Region Norte 1"
"227","Edad","(26,59]",0.0229189690629579,"Region Norte 1"
"228","Parentesco","Otros No parientes",-0.0181230586796858,"Region Norte 1"
"229","Estado.civil","Soltero",0.0402619907274929,"Region Norte 1"
"230","Nivel.educativo.alcanzado","Media (10o -13o)",0.0284293808928654,"Region Norte 1"
"231","Empleo.antes","Si",0.0387852697187342,"Region Norte 1"
"232","Rama.actividad","Hogares privados con servicio doméstico",-0.133199454647503,"Region Norte 1"
"233","tiempo.en.colombia","Menos de 1 año",-0.0329123361062367,"Region Norte 1"
"234","Horas.disponibles","(39,48]",-0.000808783441926565,"Region Norte 1"
"235","Genero","Masculino",0.0475983891412173,"Region Norte 1"
"236","Edad","(26,59]",0.0254526292119194,"Region Norte 1"
"237","Parentesco","Otros parientes",0.0136133693150699,"Region Norte 1"
"238","Estado.civil","Casado y/o union libre",-0.0179674905147318,"Region Norte 1"
"239","Nivel.educativo.alcanzado","Básica secundaria",-0.0682972399741795,"Region Norte 1"
"240","Empleo.antes","Si",0.0427041395949497,"Region Norte 1"
"241","Rama.actividad","Hoteles, restaurantes, bares y similares",0.0571544968405844,"Region Norte 1"
"242","tiempo.en.colombia","Entre 1 y 5 años",0.0196917515325387,"Region Norte 1"
"243","Horas.disponibles","(48,130]",0.0122033335575082,"Region Norte 1"
"244","Genero","Femenino",-0.0486519447202857,"Region Norte 1"
"245","Edad","(18,26]",-0.00293869874138339,"Region Norte 1"
"246","Parentesco","Otros No parientes",-0.0151270764994365,"Region Norte 1"
"247","Estado.civil","Casado y/o union libre",-0.0183238691720974,"Region Norte 1"
"248","Nivel.educativo.alcanzado","Básica secundaria",-0.0648358994940045,"Region Norte 1"
"249","Empleo.antes","Si",0.0318204780106966,"Region Norte 1"
"250","Rama.actividad","Fabricación de prendas de vestir",0.129605312744199,"Region Norte 1"
"251","tiempo.en.colombia","Entre 1 y 5 años",0.016031459652252,"Region Norte 1"
"252","Horas.disponibles","(48,130]",0.0148612520797175,"Region Norte 1"
"253","Genero","Femenino",-0.047054230403862,"Region Norte 1"
"254","Edad","(26,59]",0.0149038218271692,"Region Norte 1"
"255","Parentesco","Otros parientes",-0.00201993945327973,"Region Norte 1"
"256","Estado.civil","Casado y/o union libre",-0.0192164136900852,"Region Norte 1"
"257","Nivel.educativo.alcanzado","Básica secundaria",-0.0720952966126883,"Region Norte 1"
"258","Empleo.antes","Si",0.0305990753637755,"Region Norte 1"
"259","Rama.actividad","Otras actividades de servicios",-0.0298433466241502,"Region Norte 1"
"260","tiempo.en.colombia","Menos de 1 año",-0.0389458772814345,"Region Norte 1"
"261","Horas.disponibles","(39,48]",0.00785117315874359,"Region Norte 1"
"262","Genero","Femenino",-0.0502883237625222,"Region Norte 1"
"263","Edad","(18,26]",0.00346217438563825,"Region Norte 1"
"264","Parentesco","Otros parientes",0.00590927241290913,"Region Norte 1"
"265","Estado.civil","Soltero",0.0449659883496947,"Region Norte 1"
"266","Nivel.educativo.alcanzado","Superior o universitaria",0.0459921077647259,"Region Norte 1"
"267","Empleo.antes","Si",0.039650144647388,"Region Norte 1"
"268","Rama.actividad","Actividades culturales y deportivas",-0.00511932394910656,"Region Norte 1"
"269","tiempo.en.colombia","Entre 1 y 5 años",0.00933482723856065,"Region Norte 1"
"270","Horas.disponibles","(39,48]",0.00561511755708951,"Region Norte 1"
"271","Genero","Masculino",0.0513147119823664,"Region Norte 1"
"272","Edad","(26,59]",0.0207860871747535,"Region Norte 1"
"273","Parentesco","Jefe de hogar",0.0246956317761447,"Region Norte 1"
"274","Estado.civil","Casado y/o union libre",-0.0171147654522076,"Region Norte 1"
"275","Nivel.educativo.alcanzado","Media (10o -13o)",0.0352191822567979,"Region Norte 1"
"276","Empleo.antes","Si",0.0506305775125508,"Region Norte 1"
"277","Rama.actividad","Educación",0.1399525573476,"Region Norte 1"
"278","tiempo.en.colombia","Entre 1 y 5 años",0.0200999503820884,"Region Norte 1"
"279","Horas.disponibles","(39,48]",0.00184877218530833,"Region Norte 1"
"280","Genero","Masculino",0.047800342184885,"Region Norte 1"
"281","Edad","(26,59]",0.025170265836292,"Region Norte 1"
"282","Parentesco","Jefe de hogar",0.0177715630908484,"Region Norte 1"
"283","Estado.civil","Casado y/o union libre",-0.0125268372778474,"Region Norte 1"
"284","Nivel.educativo.alcanzado","Media (10o -13o)",0.0334481757303956,"Region Norte 1"
"285","Empleo.antes","Si",0.0415513165615506,"Region Norte 1"
"286","Rama.actividad","Construcción",0.00224916952196319,"Region Norte 1"
"287","tiempo.en.colombia","Entre 1 y 5 años",0.0276643100574244,"Region Norte 1"
"288","Horas.disponibles","(39,48]",0.00437184246613187,"Region Norte 1"
"289","Genero","Femenino",-0.0478291513691392,"Region Norte 1"
"290","Edad","(26,59]",0.0165465552101758,"Region Norte 1"
"291","Parentesco","Otros parientes",0.00865107325673414,"Region Norte 1"
"292","Estado.civil","Soltero",0.0410675847026135,"Region Norte 1"
"293","Nivel.educativo.alcanzado","Media (10o -13o)",0.031890238781179,"Region Norte 1"
"294","Empleo.antes","Si",0.035497453019131,"Region Norte 1"
"295","Rama.actividad","Comercio al por mayor y al por menor",-0.0534869736187597,"Region Norte 1"
"296","tiempo.en.colombia","Menos de 1 año",-0.0372213121553574,"Region Norte 1"
"297","Horas.disponibles","(39,48]",0.00160792135852543,"Region Norte 1"
"298","Genero","Femenino",-0.0545852472278722,"Region Norte 1"
"299","Edad","(18,26]",0.00710392325788849,"Region Norte 1"
"300","Parentesco","Otros parientes",0.00432730305278457,"Region Norte 1"
"301","Estado.civil","Casado y/o union libre",-0.0196551550679842,"Region Norte 1"
"302","Nivel.educativo.alcanzado","Superior o universitaria",0.0388353504593172,"Region Norte 1"
"303","Empleo.antes","No",-0.0317477450113601,"Region Norte 1"
"304","Rama.actividad","Hogares privados con servicio doméstico",-0.128499895888973,"Region Norte 1"
"305","tiempo.en.colombia","Menos de 1 año",-0.0359834328457039,"Region Norte 1"
"306","Horas.disponibles","(48,130]",0.0102906155627718,"Region Norte 1"
"307","Genero","Femenino",-0.0462228692463181,"Region Norte 1"
"308","Edad","(18,26]",-0.0019056211826458,"Region Norte 1"
"309","Parentesco","Otros No parientes",-0.0146136987962074,"Region Norte 1"
"310","Estado.civil","Soltero",0.0398580716428852,"Region Norte 1"
"311","Nivel.educativo.alcanzado","Media (10o -13o)",0.0241404304344531,"Region Norte 1"
"312","Empleo.antes","Si",0.0282732975046343,"Region Norte 1"
"313","Rama.actividad","Elaboración de productos alimenticios",0.0488856020295979,"Region Norte 1"
"314","tiempo.en.colombia","Entre 1 y 5 años",0.0255627545926783,"Region Norte 1"
"315","Horas.disponibles","(39,48]",0.00556138378360796,"Region Norte 1"
"316","Genero","Femenino",-0.0412185035819014,"Region Norte 1"
"317","Edad","(26,59]",0.0197592502614899,"Region Norte 1"
"318","Parentesco","Nucleo familiar",-0.0136970618227777,"Region Norte 1"
"319","Estado.civil","Casado y/o union libre",-0.0163988893406507,"Region Norte 1"
"320","Nivel.educativo.alcanzado","Superior o universitaria",0.0383767703299918,"Region Norte 1"
"321","Empleo.antes","Si",0.0409845388699929,"Region Norte 1"
"322","Rama.actividad","Comercio al por mayor y al por menor",-0.0538084535294229,"Region Norte 1"
"323","tiempo.en.colombia","Entre 1 y 5 años",0.0106687406796429,"Region Norte 1"
"324","Horas.disponibles","(0,39]",-0.0333830355700675,"Region Norte 1"
"325","Genero","Masculino",0.0501310812496665,"Region Norte 1"
"326","Edad","(26,59]",0.0138759275273798,"Region Norte 1"
"327","Parentesco","Jefe de hogar",0.0132314529735776,"Region Norte 1"
"328","Estado.civil","Casado y/o union libre",-0.00506697658277698,"Region Norte 1"
"329","Nivel.educativo.alcanzado","Superior o universitaria",0.0398805375109652,"Region Norte 1"
"330","Empleo.antes","Si",0.0410091315950041,"Region Norte 1"
"331","Rama.actividad","Comercio al por mayor y al por menor",-0.0509858080118958,"Region Norte 1"
"332","tiempo.en.colombia","Entre 1 y 5 años",0.00988480885793231,"Region Norte 1"
"333","Horas.disponibles","(39,48]",0.00292487987802076,"Region Norte 1"
"334","Genero","Femenino",-0.0525185348301752,"Region Norte 1"
"335","Edad","(26,59]",0.0186862918510712,"Region Norte 1"
"336","Parentesco","Otros No parientes",-0.0248007626460156,"Region Norte 1"
"337","Estado.civil","Casado y/o union libre",-0.0188331958638325,"Region Norte 1"
"338","Nivel.educativo.alcanzado","Media (10o -13o)",0.0271509940472438,"Region Norte 1"
"339","Empleo.antes","Si",0.0346806107447974,"Region Norte 1"
"340","Rama.actividad","Hoteles, restaurantes, bares y similares",0.0573405325572406,"Region Norte 1"
"341","tiempo.en.colombia","Menos de 1 año",-0.03949827690477,"Region Norte 1"
"342","Horas.disponibles","(0,39]",-0.0309086539673922,"Region Norte 1"
"343","Genero","Femenino",-0.0513352303068221,"Region Norte 1"
"344","Edad","(26,59]",0.0112971316502474,"Region Norte 1"
"345","Parentesco","Jefe de hogar",0.00910851090036985,"Region Norte 1"
"346","Estado.civil","Separado y/o viudo",-0.0254586379293316,"Region Norte 1"
"347","Nivel.educativo.alcanzado","Superior o universitaria",0.0411620438364727,"Region Norte 1"
"348","Empleo.antes","Si",0.0288718950062749,"Region Norte 1"
"349","Rama.actividad","Otras actividades de servicios",-0.0306686609115931,"Region Norte 1"
"350","tiempo.en.colombia","Entre 1 y 5 años",0.0178108010824563,"Region Norte 1"
"351","Horas.disponibles","(48,130]",0.0101742008225714,"Region Norte 1"
"352","Genero","Masculino",0.0497569544007791,"Region Norte 1"
"353","Edad","(26,59]",0.0255631398566306,"Region Norte 1"
"354","Parentesco","Jefe de hogar",0.0101691963005424,"Region Norte 1"
"355","Estado.civil","Casado y/o union libre",-0.00846080619744188,"Region Norte 1"
"356","Nivel.educativo.alcanzado","Media (10o -13o)",0.0296116360895943,"Region Norte 1"
"357","Empleo.antes","Si",0.0471438857100372,"Region Norte 1"
"358","Rama.actividad","Construcción",0.00137812153845073,"Region Norte 1"
"359","tiempo.en.colombia","Entre 1 y 5 años",0.013989267261296,"Region Norte 1"
"360","Horas.disponibles","(48,130]",0.0107557485268046,"Region Norte 1"
"361","Genero","Masculino",0.0497935101768245,"Region Norte 1"
"362","Edad","(26,59]",0.0167899790884461,"Region Norte 1"
"363","Parentesco","Jefe de hogar",0.0126710959380697,"Region Norte 1"
"364","Estado.civil","Casado y/o union libre",-0.0173568810463981,"Region Norte 1"
"365","Nivel.educativo.alcanzado","Media (10o -13o)",0.0252809582498219,"Region Norte 1"
"366","Empleo.antes","Si",0.0432990429958075,"Region Norte 1"
