"","Variable","Nivel","Valor","Departamento"
"61","Rama.actividad","Comercio al por mayor y al por menor",-0.0434435882188211,"Region Central 1"
"62","tiempo.en.colombia","Menos de 1 año",-0.0837016960289625,"Region Central 1"
"63","Horas.disponibles","(48,130]",0.0126410538442399,"Region Central 1"
"64","Genero","Masculino",0.0417160661459717,"Region Central 1"
"65","Edad","(26,59]",0.0316087984471103,"Region Central 1"
"66","Parentesco","Jefe de hogar",0.0183100328019596,"Region Central 1"
"67","Estado.civil","Casado y/o union libre",-0.00941578292424534,"Region Central 1"
"68","Nivel.educativo.alcanzado","Básica primaria",-0.017004854556361,"Region Central 1"
"69","Empleo.antes","Si",0.00799457880113518,"Region Central 1"
"70","Rama.actividad","Comercio al por mayor y al por menor",-0.044973958680273,"Region Central 1"
"71","tiempo.en.colombia","Entre 1 y 5 años",0.0739345466530107,"Region Central 1"
"72","Horas.disponibles","(48,130]",0.00612924055977241,"Region Central 1"
"73","Genero","Masculino",0.0390499754900506,"Region Central 1"
"74","Edad","(18,26]",-0.0163678924425407,"Region Central 1"
"75","Parentesco","Nucleo familiar",0.000102040510189745,"Region Central 1"
"76","Estado.civil","Soltero",0.010017001183475,"Region Central 1"
"77","Nivel.educativo.alcanzado","Superior o universitaria",0.0434894052168191,"Region Central 1"
"78","Empleo.antes","Si",0.00116875495130793,"Region Central 1"
"79","Rama.actividad","Otras actividades empresariales",0.0546128171721717,"Region Central 1"
"80","tiempo.en.colombia","Entre 1 y 5 años",0.0711696443701132,"Region Central 1"
"81","Horas.disponibles","(39,48]",-0.00414096905403485,"Region Central 1"
"82","Genero","Masculino",0.0405372451432712,"Region Central 1"
"83","Edad","(26,59]",0.034277630576995,"Region Central 1"
"84","Parentesco","Jefe de hogar",0.0161783091582849,"Region Central 1"
"85","Estado.civil","Casado y/o union libre",-0.0053944634186259,"Region Central 1"
"86","Nivel.educativo.alcanzado","Media (10o -13o)",-0.00814664174761389,"Region Central 1"
"87","Empleo.antes","Si",0.0131457990677632,"Region Central 1"
"88","Rama.actividad","Hoteles, restaurantes, bares y similares",-0.0278706773352852,"Region Central 1"
"89","tiempo.en.colombia","Mas de 5 años",0.087838339592298,"Region Central 1"
"90","Horas.disponibles","(48,130]",0.00926906698393185,"Region Central 1"
"91","Genero","Masculino",0.0469524332814779,"Region Central 1"
"92","Edad","(26,59]",0.0257291748266332,"Region Central 1"
"93","Parentesco","Jefe de hogar",0.0165000889741747,"Region Central 1"
"94","Estado.civil","Casado y/o union libre",-0.0053028851377664,"Region Central 1"
"95","Nivel.educativo.alcanzado","Básica secundaria",-0.0515610971249498,"Region Central 1"
"96","Empleo.antes","Si",0.00099623235561554,"Region Central 1"
"97","Rama.actividad","Actividades inmobiliarias",0.121341708048495,"Region Central 1"
"98","tiempo.en.colombia","Entre 1 y 5 años",0.0759964222037346,"Region Central 1"
"99","Horas.disponibles","(39,48]",-0.00158768212727051,"Region Central 1"
"100","Genero","Femenino",-0.036522120679552,"Region Central 1"
"101","Edad","(26,59]",0.0424841311497122,"Region Central 1"
"102","Parentesco","Nucleo familiar",-0.00324972833203138,"Region Central 1"
"103","Estado.civil","Casado y/o union libre",-0.00636988536365196,"Region Central 1"
"104","Nivel.educativo.alcanzado","Superior o universitaria",0.051217394903804,"Region Central 1"
"105","Empleo.antes","Si",0.0116107747962274,"Region Central 1"
"106","Rama.actividad","Otras actividades de servicios",-0.0328650694193417,"Region Central 1"
"107","tiempo.en.colombia","Entre 1 y 5 años",0.0752319654168876,"Region Central 1"
"108","Horas.disponibles","(48,130]",0.00227048471549052,"Region Central 1"
"109","Genero","Masculino",0.0414842178166856,"Region Central 1"
"110","Edad","(18,26]",-0.0150343291928933,"Region Central 1"
"111","Parentesco","Otros No parientes",-0.0200067730316558,"Region Central 1"
"112","Estado.civil","Soltero",0.0201241370814773,"Region Central 1"
"113","Nivel.educativo.alcanzado","Superior o universitaria",0.0476644402926277,"Region Central 1"
"114","Empleo.antes","Si",-0.000603518452334948,"Region Central 1"
"115","Rama.actividad","Otras actividades de servicios",-0.0311217924242272,"Region Central 1"
"116","tiempo.en.colombia","Entre 1 y 5 años",0.072034392288391,"Region Central 1"
"117","Horas.disponibles","(48,130]",0.00508893638217012,"Region Central 1"
"118","Genero","Femenino",-0.0348725719897003,"Region Central 1"
"119","Edad","(26,59]",0.0345468599401775,"Region Central 1"
"120","Parentesco","Nucleo familiar",-0.00221806927626418,"Region Central 1"
"121","Estado.civil","Casado y/o union libre",-0.0088543844010122,"Region Central 1"
"122","Nivel.educativo.alcanzado","Media (10o -13o)",-0.00913800798675406,"Region Central 1"
"123","Empleo.antes","Si",0.00258759723635016,"Region Central 1"
"124","Rama.actividad","Comercio al por mayor y al por menor",-0.040598548247242,"Region Central 1"
"125","tiempo.en.colombia","Entre 1 y 5 años",0.0752943632078992,"Region Central 1"
"126","Horas.disponibles","(39,48]",-0.00622223382608074,"Region Central 1"
"127","Genero","Femenino",-0.0436366071354899,"Region Central 1"
"128","Edad","(26,59]",0.028117378403435,"Region Central 1"
"129","Parentesco","Nucleo familiar",-0.00103221297570197,"Region Central 1"
"130","Estado.civil","Casado y/o union libre",-0.00111702137900387,"Region Central 1"
"131","Nivel.educativo.alcanzado","Superior o universitaria",0.0443309290324154,"Region Central 1"
"132","Empleo.antes","Si",0.00333777184279428,"Region Central 1"
"133","Rama.actividad","Hoteles, restaurantes, bares y similares",-0.0324586905350719,"Region Central 1"
"134","tiempo.en.colombia","Menos de 1 año",-0.0928414026514805,"Region Central 1"
"135","Horas.disponibles","(48,130]",0.00970165278974376,"Region Central 1"
"136","Genero","Masculino",0.0390071370733518,"Region Central 1"
"137","Edad","(26,59]",0.0272619349175999,"Region Central 1"
"138","Parentesco","Jefe de hogar",0.0126165818025825,"Region Central 1"
"139","Estado.civil","Casado y/o union libre",-0.00862158522743177,"Region Central 1"
"140","Nivel.educativo.alcanzado","Básica secundaria",-0.0468371085463889,"Region Central 1"
"141","Empleo.antes","Si",-0.00249476714684069,"Region Central 1"
"142","Rama.actividad","Comercio al por mayor y al por menor",-0.0368793740962158,"Region Central 1"
"143","tiempo.en.colombia","Menos de 1 año",-0.086695238522132,"Region Central 1"
"144","Horas.disponibles","(48,130]",0.00769853994523665,"Region Central 1"
"145","Genero","Femenino",-0.0380439468301621,"Region Central 1"
"146","Edad","(26,59]",0.0327502413638562,"Region Central 1"
"147","Parentesco","Jefe de hogar",0.0260848435797952,"Region Central 1"
"148","Estado.civil","Casado y/o union libre",-0.00479235608462768,"Region Central 1"
"149","Nivel.educativo.alcanzado","Media (10o -13o)",-0.00626592394874175,"Region Central 1"
"150","Empleo.antes","Si",0.0121628791496109,"Region Central 1"
"151","Rama.actividad","Hogares privados con servicio doméstico",-0.142574647435611,"Region Central 1"
"152","tiempo.en.colombia","Entre 1 y 5 años",0.065786592691396,"Region Central 1"
"153","Horas.disponibles","(39,48]",-0.000881083138605851,"Region Central 1"
"154","Genero","Masculino",0.0419235086118637,"Region Central 1"
"155","Edad","(18,26]",-0.0106918652053054,"Region Central 1"
"156","Parentesco","Otros parientes",-0.0103762009524439,"Region Central 1"
"157","Estado.civil","Soltero",0.0176780369484257,"Region Central 1"
"158","Nivel.educativo.alcanzado","Superior o universitaria",0.0447527002057063,"Region Central 1"
"159","Empleo.antes","Si",-0.000415752828075708,"Region Central 1"
"160","Rama.actividad","Comercio al por mayor y al por menor",-0.0420296646479365,"Region Central 1"
"161","tiempo.en.colombia","Menos de 1 año",-0.0851062851724906,"Region Central 1"
"162","Horas.disponibles","(48,130]",0.0103897648366834,"Region Central 1"
"163","Genero","Masculino",0.0363800301549031,"Region Central 1"
"164","Edad","(26,59]",0.0308168427838722,"Region Central 1"
"165","Parentesco","Jefe de hogar",0.0214129041489373,"Region Central 1"
"166","Estado.civil","Casado y/o union libre",-0.00579102258565065,"Region Central 1"
"167","Nivel.educativo.alcanzado","Media (10o -13o)",-0.00902073784266135,"Region Central 1"
"168","Empleo.antes","Si",0.0069693768413383,"Region Central 1"
"169","Rama.actividad","Hoteles, restaurantes, bares y similares",-0.0344045896330905,"Region Central 1"
"170","tiempo.en.colombia","Entre 1 y 5 años",0.069837017965844,"Region Central 1"
"171","Horas.disponibles","(48,130]",0.00893299925126132,"Region Central 1"
"172","Genero","Masculino",0.0392642434733071,"Region Central 1"
"173","Edad","(26,59]",0.0311355281541918,"Region Central 1"
"174","Parentesco","Otros No parientes",-0.0214207209779421,"Region Central 1"
"175","Estado.civil","Soltero",0.0151259048264195,"Region Central 1"
"176","Nivel.educativo.alcanzado","Media (10o -13o)",-0.00907328045573911,"Region Central 1"
"177","Empleo.antes","Si",0.0140913448211334,"Region Central 1"
"178","Rama.actividad","Comercio al por mayor y al por menor",-0.0402049405084846,"Region Central 1"
"179","tiempo.en.colombia","Entre 1 y 5 años",0.0695678986191644,"Region Central 1"
"180","Horas.disponibles","(48,130]",0.00617948901507342,"Region Central 1"
"181","Genero","Femenino",-0.0410848742709381,"Region Central 1"
"182","Edad","(59,100]",-0.0946482732579873,"Region Central 1"
"183","Parentesco","Jefe de hogar",0.0171302771567085,"Region Central 1"
"184","Estado.civil","Separado y/o viudo",-0.00466080654966437,"Region Central 1"
"185","Nivel.educativo.alcanzado","Ninguno/No_sabe",0.00097110289402247,"Region Central 1"
"186","Empleo.antes","Si",0.00156079602560623,"Region Central 1"
"187","Rama.actividad","Hogares privados con servicio doméstico",-0.135623794949903,"Region Central 1"
"188","tiempo.en.colombia","Entre 1 y 5 años",0.0721613438727737,"Region Central 1"
"189","Horas.disponibles","(48,130]",0.00164721461248364,"Region Central 1"
"190","Genero","Masculino",0.0366615179624294,"Region Central 1"
"191","Edad","(18,26]",-0.0121217757877649,"Region Central 1"
"192","Parentesco","Otros parientes",-0.00816957191013965,"Region Central 1"
"193","Estado.civil","Separado y/o viudo",-0.00805496005345993,"Region Central 1"
"194","Nivel.educativo.alcanzado","Media (10o -13o)",-0.00717045458386355,"Region Central 1"
"195","Empleo.antes","Si",-8.21790633857733e-05,"Region Central 1"
"196","Rama.actividad","Fabricación de prendas de vestir",0.124035039026705,"Region Central 1"
"197","tiempo.en.colombia","Menos de 1 año",-0.0856074396202075,"Region Central 1"
"198","Horas.disponibles","(48,130]",0.00514818635496264,"Region Central 1"
"199","Genero","Masculino",0.0412849680192599,"Region Central 1"
"200","Edad","(26,59]",0.0327677520549726,"Region Central 1"
"201","Parentesco","Jefe de hogar",0.0105849253191427,"Region Central 1"
"202","Estado.civil","Casado y/o union libre",-0.00536281768623315,"Region Central 1"
"203","Nivel.educativo.alcanzado","Superior o universitaria",0.0483802424082621,"Region Central 1"
"204","Empleo.antes","Si",-0.00630821224673073,"Region Central 1"
"205","Rama.actividad","Servicios sociales y de salud",0.0166645054162778,"Region Central 1"
"206","tiempo.en.colombia","Entre 1 y 5 años",0.0762717503522703,"Region Central 1"
"207","Horas.disponibles","(48,130]",0.00263288969414481,"Region Central 1"
"208","Genero","Femenino",-0.0447232758562865,"Region Central 1"
"209","Edad","(26,59]",0.0272232425962976,"Region Central 1"
"210","Parentesco","Nucleo familiar",0.00449019068237286,"Region Central 1"
"211","Estado.civil","Casado y/o union libre",-0.00716314625031611,"Region Central 1"
"212","Nivel.educativo.alcanzado","Básica secundaria",-0.0490668633934755,"Region Central 1"
"213","Empleo.antes","Si",-0.00102951081072492,"Region Central 1"
"214","Rama.actividad","Otras actividades empresariales",0.0518048082916555,"Region Central 1"
"215","tiempo.en.colombia","Menos de 1 año",-0.0869016430886749,"Region Central 1"
"216","Horas.disponibles","(39,48]",-0.00442526629753005,"Region Central 1"
"217","Genero","Femenino",-0.0365466313780862,"Region Central 1"
"218","Edad","(18,26]",-0.0150707656702105,"Region Central 1"
"219","Parentesco","Jefe de hogar",0.0198122675622188,"Region Central 1"
"220","Estado.civil","Casado y/o union libre",-0.00861958140924492,"Region Central 1"
"221","Nivel.educativo.alcanzado","Media (10o -13o)",-0.0046402328227922,"Region Central 1"
"222","Empleo.antes","Si",-0.00186122872099299,"Region Central 1"
"223","Rama.actividad","Hogares privados con servicio doméstico",-0.136717079777218,"Region Central 1"
"224","tiempo.en.colombia","Entre 1 y 5 años",0.0674779100889724,"Region Central 1"
"225","Horas.disponibles","(48,130]",0.00724202255298705,"Region Central 1"
"226","Genero","Femenino",-0.0434411727293076,"Region Central 1"
"227","Edad","(18,26]",-0.00818631028215609,"Region Central 1"
"228","Parentesco","Otros parientes",-0.0148350527737662,"Region Central 1"
"229","Estado.civil","Separado y/o viudo",-0.00846241632158348,"Region Central 1"
"230","Nivel.educativo.alcanzado","Básica secundaria",-0.0403563367948522,"Region Central 1"
"231","Empleo.antes","Si",0.0026982958167668,"Region Central 1"
"232","Rama.actividad","Hoteles, restaurantes, bares y similares",-0.0312243794698676,"Region Central 1"
"233","tiempo.en.colombia","Menos de 1 año",-0.0807785628226014,"Region Central 1"
"234","Horas.disponibles","(39,48]",-0.00520015259802398,"Region Central 1"
"235","Genero","Masculino",0.043357013918766,"Region Central 1"
"236","Edad","(26,59]",0.0299500657098977,"Region Central 1"
"237","Parentesco","Otros No parientes",-0.0190467523388257,"Region Central 1"
"238","Estado.civil","Separado y/o viudo",-0.00411868260157635,"Region Central 1"
"239","Nivel.educativo.alcanzado","Media (10o -13o)",-0.0114093299904586,"Region Central 1"
"240","Empleo.antes","Si",0.000410121080416916,"Region Central 1"
"241","Rama.actividad","Transporte por vía terrestre; transporte por tuberías",-0.0126915478741925,"Region Central 1"
"242","tiempo.en.colombia","Menos de 1 año",-0.0913483545332798,"Region Central 1"
"243","Horas.disponibles","(39,48]",0.0016359942225426,"Region Central 1"
"244","Genero","Masculino",0.035962978489184,"Region Central 1"
"245","Edad","(26,59]",0.0298271134213351,"Region Central 1"
"246","Parentesco","Otros parientes",-0.016343360397635,"Region Central 1"
"247","Estado.civil","Casado y/o union libre",-0.000983502937063388,"Region Central 1"
"248","Nivel.educativo.alcanzado","Básica secundaria",-0.0459250200340982,"Region Central 1"
"249","Empleo.antes","Si",0.0190801409808703,"Region Central 1"
"250","Rama.actividad","Elaboración de productos alimenticios",0.0986871438671631,"Region Central 1"
"251","tiempo.en.colombia","Entre 1 y 5 años",0.0741660914384754,"Region Central 1"
"252","Horas.disponibles","(48,130]",0.00321682649446422,"Region Central 1"
"253","Genero","Masculino",0.0359466503614515,"Region Central 1"
"254","Edad","(18,26]",-0.0095731148273415,"Region Central 1"
"255","Parentesco","Otros No parientes",-0.0236898941039014,"Region Central 1"
"256","Estado.civil","Soltero",0.0189296976441731,"Region Central 1"
"257","Nivel.educativo.alcanzado","Básica secundaria",-0.0486373567233593,"Region Central 1"
"258","Empleo.antes","Si",-0.00291509811743577,"Region Central 1"
"259","Rama.actividad","Actividades complementarias/auxiliares al transporte",0.0424942904829668,"Region Central 1"
"260","tiempo.en.colombia","Menos de 1 año",-0.0815996593475034,"Region Central 1"
"261","Horas.disponibles","(39,48]",-0.00821579584746578,"Region Central 1"
"262","Genero","Femenino",-0.0413014543137203,"Region Central 1"
"263","Edad","(18,26]",-0.0135324076894995,"Region Central 1"
"264","Parentesco","Nucleo familiar",0.00446256412242439,"Region Central 1"
"265","Estado.civil","Soltero",0.0141283765873485,"Region Central 1"
"266","Nivel.educativo.alcanzado","Superior o universitaria",0.0359098308834542,"Region Central 1"
"267","Empleo.antes","Si",0.0158728957012768,"Region Central 1"
"268","Rama.actividad","Elaboración de productos alimenticios",0.0890856461899859,"Region Central 1"
"269","tiempo.en.colombia","Menos de 1 año",-0.0870013344742111,"Region Central 1"
"270","Horas.disponibles","(48,130]",0.0113268211877788,"Region Central 1"
"271","Genero","Femenino",-0.0365290938982556,"Region Central 1"
"272","Edad","(18,26]",-0.0059770591110949,"Region Central 1"
"273","Parentesco","Otros No parientes",-0.0212046182777492,"Region Central 1"
"274","Estado.civil","Soltero",0.0117045860409851,"Region Central 1"
"275","Nivel.educativo.alcanzado","Media (10o -13o)",-0.00694062469826801,"Region Central 1"
"276","Empleo.antes","Si",-0.00174628874428213,"Region Central 1"
"277","Rama.actividad","Hogares privados con servicio doméstico",-0.133670079984884,"Region Central 1"
"278","tiempo.en.colombia","Menos de 1 año",-0.0874686142883484,"Region Central 1"
"279","Horas.disponibles","(48,130]",0.00693387734893384,"Region Central 1"
"280","Genero","Masculino",0.0434706800269537,"Region Central 1"
"281","Edad","(18,26]",-0.010678818512839,"Region Central 1"
"282","Parentesco","Jefe de hogar",0.0167957821952362,"Region Central 1"
"283","Estado.civil","Soltero",0.0204236437307363,"Region Central 1"
"284","Nivel.educativo.alcanzado","Superior o universitaria",0.0429193837345715,"Region Central 1"
"285","Empleo.antes","Si",0.0120779865446529,"Region Central 1"
"286","Rama.actividad","Hoteles, restaurantes, bares y similares",-0.0260682872909318,"Region Central 1"
"287","tiempo.en.colombia","Entre 1 y 5 años",0.0666341395707504,"Region Central 1"
"288","Horas.disponibles","(39,48]",-0.00459617386399088,"Region Central 1"
"289","Genero","Femenino",-0.0377300606757889,"Region Central 1"
"290","Edad","(18,26]",-0.0103483055902617,"Region Central 1"
"291","Parentesco","Otros parientes",-0.0157842528216367,"Region Central 1"
"292","Estado.civil","Casado y/o union libre",-0.00599059525016758,"Region Central 1"
"293","Nivel.educativo.alcanzado","Media (10o -13o)",-0.00389303091405177,"Region Central 1"
"294","Empleo.antes","Si",0.0214972913017035,"Region Central 1"
"295","Rama.actividad","Hoteles, restaurantes, bares y similares",-0.0287590008500499,"Region Central 1"
"296","tiempo.en.colombia","Entre 1 y 5 años",0.0664569798383074,"Region Central 1"
"297","Horas.disponibles","(48,130]",0.00689794806908483,"Region Central 1"
"298","Genero","Masculino",0.0420152484065602,"Region Central 1"
"299","Edad","(26,59]",0.0403232985208714,"Region Central 1"
"300","Parentesco","Jefe de hogar",0.013614410666295,"Region Central 1"
"301","Estado.civil","Casado y/o union libre",-0.00324526984237899,"Region Central 1"
"302","Nivel.educativo.alcanzado","Superior o universitaria",0.0528248202424749,"Region Central 1"
"303","Empleo.antes","Si",0.0221438095398417,"Region Central 1"
"304","Rama.actividad","Comercio al por mayor y al por menor",-0.042359252433379,"Region Central 1"
"305","tiempo.en.colombia","Entre 1 y 5 años",0.0762253525686157,"Region Central 1"
"306","Horas.disponibles","(39,48]",-0.0043408794932707,"Region Central 1"
"307","Genero","Femenino",-0.0396983112649895,"Region Central 1"
"308","Edad","(26,59]",0.0307104449364081,"Region Central 1"
"309","Parentesco","Nucleo familiar",-0.00166068663496157,"Region Central 1"
"310","Estado.civil","Casado y/o union libre",-0.00607793821654867,"Region Central 1"
"311","Nivel.educativo.alcanzado","Superior o universitaria",0.0447237757475288,"Region Central 1"
"312","Empleo.antes","Si",0.00930872471950457,"Region Central 1"
"313","Rama.actividad","Hogares privados con servicio doméstico",-0.142827067350122,"Region Central 1"
"314","tiempo.en.colombia","Entre 1 y 5 años",0.0734155346530561,"Region Central 1"
"315","Horas.disponibles","(0,39]",-0.0183099950683409,"Region Central 1"
"316","Genero","Masculino",0.0447971874163088,"Region Central 1"
"317","Edad","(26,59]",0.023398498977742,"Region Central 1"
"318","Parentesco","Otros parientes",-0.0130975912136099,"Region Central 1"
"319","Estado.civil","Casado y/o union libre",-0.0115678893401098,"Region Central 1"
"320","Nivel.educativo.alcanzado","Básica secundaria",-0.0443606651241328,"Region Central 1"
"321","Empleo.antes","Si",0.00733914827764724,"Region Central 1"
"322","Rama.actividad","Hoteles, restaurantes, bares y similares",-0.0339405163409426,"Region Central 1"
"323","tiempo.en.colombia","Menos de 1 año",-0.086815317108649,"Region Central 1"
"324","Horas.disponibles","(48,130]",0.00837850036023533,"Region Central 1"
"325","Genero","Femenino",-0.0374873561737695,"Region Central 1"
"326","Edad","(26,59]",0.0337637063944654,"Region Central 1"
"327","Parentesco","Nucleo familiar",-0.000282544205441281,"Region Central 1"
"328","Estado.civil","Casado y/o union libre",-0.00858924468736833,"Region Central 1"
"329","Nivel.educativo.alcanzado","Superior o universitaria",0.0460185546281659,"Region Central 1"
"330","Empleo.antes","Si",0.0228421036303734,"Region Central 1"
"331","Rama.actividad","Otras actividades empresariales",0.0443017202853282,"Region Central 1"
"332","tiempo.en.colombia","Entre 1 y 5 años",0.0763591623834007,"Region Central 1"
"333","Horas.disponibles","(0,39]",-0.0162764213009823,"Region Central 1"
"334","Genero","Masculino",0.0378623193873315,"Region Central 1"
"335","Edad","(26,59]",0.0315621858939701,"Region Central 1"
"336","Parentesco","Jefe de hogar",0.0172558611886827,"Region Central 1"
"337","Estado.civil","Casado y/o union libre",-0.0100215305637724,"Region Central 1"
"338","Nivel.educativo.alcanzado","Media (10o -13o)",-0.0124254791743781,"Region Central 1"
"339","Empleo.antes","Si",-0.000330852950615846,"Region Central 1"
"340","Rama.actividad","Comercio al por mayor y al por menor",-0.0418622165411281,"Region Central 1"
"341","tiempo.en.colombia","Entre 1 y 5 años",0.0728695110736984,"Region Central 1"
"342","Horas.disponibles","(48,130]",0.00421736364611554,"Region Central 1"
"343","Genero","Femenino",-0.036181428875018,"Region Central 1"
"344","Edad","(26,59]",0.0320906345845474,"Region Central 1"
"345","Parentesco","Nucleo familiar",0.00935244265383653,"Region Central 1"
"346","Estado.civil","Casado y/o union libre",-0.00942700289184917,"Region Central 1"
"347","Nivel.educativo.alcanzado","Media (10o -13o)",-0.0118111142839422,"Region Central 1"
"348","Empleo.antes","Si",0.0108587873417105,"Region Central 1"
"349","Rama.actividad","Otras actividades de servicios",-0.0259961063357794,"Region Central 1"
"350","tiempo.en.colombia","Entre 1 y 5 años",0.0724750164989008,"Region Central 1"
"351","Horas.disponibles","(39,48]",-0.00180895469475195,"Region Central 1"
"352","Genero","Masculino",0.0386494411349195,"Region Central 1"
"353","Edad","(59,100]",-0.100342941121421,"Region Central 1"
"354","Parentesco","Nucleo familiar",0.0023948031461011,"Region Central 1"
"355","Estado.civil","Casado y/o union libre",-0.0112901646517238,"Region Central 1"
"356","Nivel.educativo.alcanzado","Básica secundaria",-0.0474795963225876,"Region Central 1"
"357","Empleo.antes","Si",0.00125659479997418,"Region Central 1"
"358","Rama.actividad","Hoteles, restaurantes, bares y similares",-0.0295132780067977,"Region Central 1"
"359","tiempo.en.colombia","Entre 1 y 5 años",0.067515369912913,"Region Central 1"
"360","Horas.disponibles","(48,130]",0.00939570964792552,"Region Central 1"
"361","Genero","Femenino",-0.0436957747877093,"Region Central 1"
"362","Edad","(26,59]",0.0253199425001846,"Region Central 1"
"363","Parentesco","Jefe de hogar",0.0154134556246512,"Region Central 1"
"364","Estado.civil","Separado y/o viudo",-0.00990875879138707,"Region Central 1"
"365","Nivel.educativo.alcanzado","Media (10o -13o)",-0.00783364688875689,"Region Central 1"
"366","Empleo.antes","Si",0.00200950125512289,"Region Central 1"
"367","Rama.actividad","Fabricación de prendas de vestir",0.118613738020238,"Region Central 1"
"368","tiempo.en.colombia","Entre 1 y 5 años",0.0695111304454299,"Region Central 1"
"369","Horas.disponibles","(48,130]",0.00471337921468795,"Region Central 1"
"370","Genero","Masculino",0.0339952977994502,"Region Central 1"
"371","Edad","(26,59]",0.0285026081220538,"Region Central 1"
"372","Parentesco","Jefe de hogar",0.0171501799865318,"Region Central 1"
"373","Estado.civil","Casado y/o union libre",-0.00150834390954681,"Region Central 1"
