"","Variable","Nivel","Valor","Departamento"
"94","Estado.civil","Casado y/o union libre",-0.0172591833187125,"Region Cluster 4"
"95","Nivel.educativo.alcanzado","Básica primaria",-0.0070856407093903,"Region Cluster 4"
"96","Empleo.antes","Si",0.0194329199759582,"Region Cluster 4"
"97","Rama.actividad","Hogares privados con servicio doméstico",-0.0544085472285068,"Region Cluster 4"
"98","tiempo.en.colombia","Entre 1 y 5 años",0.00984116619868629,"Region Cluster 4"
"99","Horas.disponibles","(48,130]",0.00384628781523615,"Region Cluster 4"
"100","Genero","Femenino",-0.0109631393323026,"Region Cluster 4"
"101","Edad","(18,26]",-0.000951025760019297,"Region Cluster 4"
"102","Parentesco","Nucleo familiar",-0.000741622206011338,"Region Cluster 4"
"103","Estado.civil","Casado y/o union libre",-0.0117329668085332,"Region Cluster 4"
"104","Nivel.educativo.alcanzado","Básica secundaria",-0.042630307450293,"Region Cluster 4"
"105","Empleo.antes","Si",0.0146469892142387,"Region Cluster 4"
"106","Rama.actividad","Comercio al por mayor y al por menor",0.00071193274277875,"Region Cluster 4"
"107","tiempo.en.colombia","Menos de 1 año",-0.0138730024264382,"Region Cluster 4"
"108","Horas.disponibles","(48,130]",0.00734277775404284,"Region Cluster 4"
"109","Genero","Masculino",0.0115156909517505,"Region Cluster 4"
"110","Edad","(26,59]",0.00339464307006058,"Region Cluster 4"
"111","Parentesco","Otros parientes",0.0106303383268333,"Region Cluster 4"
"112","Estado.civil","Casado y/o union libre",-0.0139023079935295,"Region Cluster 4"
"113","Nivel.educativo.alcanzado","Media (10o -13o)",0.00180968810656667,"Region Cluster 4"
"114","Empleo.antes","No",-0.0148393450585074,"Region Cluster 4"
"115","Rama.actividad","Construcción",-0.0216141857547856,"Region Cluster 4"
"116","tiempo.en.colombia","Entre 1 y 5 años",0.0088331744289979,"Region Cluster 4"
"117","Horas.disponibles","(39,48]",-0.000170995702392445,"Region Cluster 4"
"118","Genero","Femenino",-0.00686191723267413,"Region Cluster 4"
"119","Edad","(26,59]",0.00309127588118042,"Region Cluster 4"
"120","Parentesco","Nucleo familiar",0.00312237739263307,"Region Cluster 4"
"121","Estado.civil","Casado y/o union libre",-0.02218747694724,"Region Cluster 4"
"122","Nivel.educativo.alcanzado","Básica secundaria",-0.0367465203311439,"Region Cluster 4"
"123","Empleo.antes","No",-0.0225522105679581,"Region Cluster 4"
"124","Rama.actividad","Hoteles, restaurantes, bares y similares",0.0140940496737151,"Region Cluster 4"
"125","tiempo.en.colombia","Entre 1 y 5 años",0.00876947450738443,"Region Cluster 4"
"126","Horas.disponibles","(0,39]",-0.0107014230350921,"Region Cluster 4"
"127","Genero","Femenino",-0.0111752669586831,"Region Cluster 4"
"128","Edad","(26,59]",0.00844375218114437,"Region Cluster 4"
"129","Parentesco","Nucleo familiar",-0.00131189426875152,"Region Cluster 4"
"130","Estado.civil","Casado y/o union libre",-0.0155082808091586,"Region Cluster 4"
"131","Nivel.educativo.alcanzado","Superior o universitaria",0.0502620512386407,"Region Cluster 4"
"132","Empleo.antes","Si",0.0131396648413547,"Region Cluster 4"
"133","Rama.actividad","Hogares privados con servicio doméstico",-0.0509146060704224,"Region Cluster 4"
"134","tiempo.en.colombia","Entre 1 y 5 años",0.0113624403441922,"Region Cluster 4"
"135","Horas.disponibles","(39,48]",-0.000948429278111763,"Region Cluster 4"
"136","Genero","Masculino",0.00937996342053983,"Region Cluster 4"
"137","Edad","(26,59]",0.00670069810459445,"Region Cluster 4"
"138","Parentesco","Otros parientes",0.00695350480557121,"Region Cluster 4"
"139","Estado.civil","Separado y/o viudo",-0.00464810155393412,"Region Cluster 4"
"140","Nivel.educativo.alcanzado","Básica secundaria",-0.0436078556000435,"Region Cluster 4"
"141","Empleo.antes","No",-0.0148795498318565,"Region Cluster 4"
"142","Rama.actividad","Construcción",-0.0167509468436777,"Region Cluster 4"
"143","tiempo.en.colombia","Entre 1 y 5 años",0.0123976643830691,"Region Cluster 4"
"144","Horas.disponibles","(39,48]",0.00317906528715636,"Region Cluster 4"
"145","Genero","Masculino",0.00344636473954425,"Region Cluster 4"
"146","Edad","(14,18]",0.00590300753312835,"Region Cluster 4"
"147","Parentesco","Otros No parientes",-0.00467969193360901,"Region Cluster 4"
"148","Estado.civil","Soltero",0.0153770488423762,"Region Cluster 4"
"149","Nivel.educativo.alcanzado","Media (10o -13o)",-0.00151502749805721,"Region Cluster 4"
"150","Empleo.antes","No",-0.0198721011668896,"Region Cluster 4"
"151","Rama.actividad","Fabricación de productos de metal",-0.028869223153127,"Region Cluster 4"
"152","tiempo.en.colombia","Menos de 1 año",-0.019416060829728,"Region Cluster 4"
"153","Horas.disponibles","(0,39]",-0.0148349945003583,"Region Cluster 4"
"154","Genero","Masculino",0.0152935261668018,"Region Cluster 4"
"155","Edad","(59,100]",-0.0332550219853641,"Region Cluster 4"
"156","Parentesco","Jefe de hogar",-0.000623085574883816,"Region Cluster 4"
"157","Estado.civil","Casado y/o union libre",-0.0156825901508259,"Region Cluster 4"
"158","Nivel.educativo.alcanzado","Superior o universitaria",0.0497362399561233,"Region Cluster 4"
"159","Empleo.antes","Si",0.0178572413810622,"Region Cluster 4"
"160","Rama.actividad","Servicios sociales y de salud",0.147178409684021,"Region Cluster 4"
"161","tiempo.en.colombia","Entre 1 y 5 años",0.0133230462777227,"Region Cluster 4"
"162","Horas.disponibles","(0,39]",-0.00288922079847439,"Region Cluster 4"
"163","Genero","Femenino",-0.0142180708223371,"Region Cluster 4"
"164","Edad","(18,26]",-0.00749368186219403,"Region Cluster 4"
"165","Parentesco","Nucleo familiar",0.000388431472466747,"Region Cluster 4"
"166","Estado.civil","Soltero",0.0309359243768255,"Region Cluster 4"
"167","Nivel.educativo.alcanzado","Básica secundaria",-0.0385340413312619,"Region Cluster 4"
"168","Empleo.antes","No",-0.0119589144991315,"Region Cluster 4"
"169","Rama.actividad","Comercio al por mayor y al por menor",-0.00130687215487255,"Region Cluster 4"
"170","tiempo.en.colombia","Entre 1 y 5 años",0.0135184052375397,"Region Cluster 4"
"171","Horas.disponibles","(48,130]",0.00784017169320492,"Region Cluster 4"
"172","Genero","Femenino",-0.0119023466890075,"Region Cluster 4"
"173","Edad","(59,100]",-0.0251558309751632,"Region Cluster 4"
"174","Parentesco","Otros parientes",0.00309368977555292,"Region Cluster 4"
"175","Estado.civil","Casado y/o union libre",-0.00912643764264143,"Region Cluster 4"
"176","Nivel.educativo.alcanzado","Superior o universitaria",0.0428509018428554,"Region Cluster 4"
"177","Empleo.antes","Si",0.0117084729770724,"Region Cluster 4"
"178","Rama.actividad","Otras actividades empresariales",0.00368813047833301,"Region Cluster 4"
"179","tiempo.en.colombia","Entre 1 y 5 años",0.00486514503257645,"Region Cluster 4"
"180","Horas.disponibles","(39,48]",-0.000564027944056841,"Region Cluster 4"
"181","Genero","Masculino",0.00975498442730849,"Region Cluster 4"
"182","Edad","(18,26]",-0.00941327943095041,"Region Cluster 4"
"183","Parentesco","Nucleo familiar",-0.00136309785057638,"Region Cluster 4"
"184","Estado.civil","Casado y/o union libre",-0.0128918215160108,"Region Cluster 4"
"185","Nivel.educativo.alcanzado","Media (10o -13o)",0.00066859654568249,"Region Cluster 4"
"186","Empleo.antes","Si",0.0144057834374436,"Region Cluster 4"
"187","Rama.actividad","Comercio al por mayor y al por menor",-0.00127143742126991,"Region Cluster 4"
"188","tiempo.en.colombia","Entre 1 y 5 años",0.0111445383826958,"Region Cluster 4"
"189","Horas.disponibles","(39,48]",-0.00891855985014138,"Region Cluster 4"
"190","Genero","Femenino",-0.00908801126039537,"Region Cluster 4"
"191","Edad","(26,59]",0.00138998240532198,"Region Cluster 4"
"192","Parentesco","Nucleo familiar",-0.0038614885519035,"Region Cluster 4"
"193","Estado.civil","Casado y/o union libre",-0.013627544786675,"Region Cluster 4"
"194","Nivel.educativo.alcanzado","Media (10o -13o)",0.00506676357958911,"Region Cluster 4"
"195","Empleo.antes","Si",0.0158947359476539,"Region Cluster 4"
"196","Rama.actividad","Hoteles, restaurantes, bares y similares",0.00794931273841813,"Region Cluster 4"
"197","tiempo.en.colombia","Entre 1 y 5 años",0.0121533538612283,"Region Cluster 4"
"198","Horas.disponibles","(39,48]",-0.00486990422241311,"Region Cluster 4"
"199","Genero","Masculino",0.0139718714278539,"Region Cluster 4"
"200","Edad","(26,59]",0.012169617037223,"Region Cluster 4"
"201","Parentesco","Jefe de hogar",0.00228486719387662,"Region Cluster 4"
"202","Estado.civil","Casado y/o union libre",-0.0158137659803006,"Region Cluster 4"
"203","Nivel.educativo.alcanzado","Superior o universitaria",0.0507672037362689,"Region Cluster 4"
"204","Empleo.antes","Si",0.0150850674167547,"Region Cluster 4"
"205","Rama.actividad","Fabricación de productos de metal",-0.0335079825846429,"Region Cluster 4"
"206","tiempo.en.colombia","Entre 1 y 5 años",0.011582719102971,"Region Cluster 4"
"207","Horas.disponibles","(39,48]",0.00205426355172779,"Region Cluster 4"
"208","Genero","Masculino",0.00467833410052881,"Region Cluster 4"
"209","Edad","(18,26]",-0.00103374513752342,"Region Cluster 4"
"210","Parentesco","Otros No parientes",-0.00369894044980825,"Region Cluster 4"
"211","Estado.civil","Soltero",0.0258215077907611,"Region Cluster 4"
"212","Nivel.educativo.alcanzado","Media (10o -13o)",0.00106231890434783,"Region Cluster 4"
"213","Empleo.antes","Si",0.012836427305827,"Region Cluster 4"
"214","Rama.actividad","Comercio al por mayor y al por menor",-0.00143240299971891,"Region Cluster 4"
"215","tiempo.en.colombia","Entre 1 y 5 años",0.0124207847227889,"Region Cluster 4"
"216","Horas.disponibles","(48,130]",0.00171259359798605,"Region Cluster 4"
"217","Genero","Masculino",0.00646992088375952,"Region Cluster 4"
"218","Edad","(18,26]",-0.00552977229193501,"Region Cluster 4"
"219","Parentesco","Otros No parientes",-0.00482738902254038,"Region Cluster 4"
"220","Estado.civil","Casado y/o union libre",-0.0156271756582313,"Region Cluster 4"
"221","Nivel.educativo.alcanzado","Media (10o -13o)",0.00571773576418805,"Region Cluster 4"
"222","Empleo.antes","Si",0.00963761762231837,"Region Cluster 4"
"223","Rama.actividad","Comercio al por mayor y al por menor",-0.000221797309146407,"Region Cluster 4"
"224","tiempo.en.colombia","Menos de 1 año",-0.0134699737078958,"Region Cluster 4"
"225","Horas.disponibles","(39,48]",-0.00201246076915596,"Region Cluster 4"
"226","Genero","Masculino",0.0118334204106097,"Region Cluster 4"
"227","Edad","(26,59]",0.0026394268428076,"Region Cluster 4"
"228","Parentesco","Nucleo familiar",-0.00436261484496893,"Region Cluster 4"
"229","Estado.civil","Casado y/o union libre",-0.017377753301867,"Region Cluster 4"
"230","Nivel.educativo.alcanzado","Básica primaria",-0.0103312510339772,"Region Cluster 4"
"231","Empleo.antes","No",-0.0170238313292876,"Region Cluster 4"
"232","Rama.actividad","Hoteles, restaurantes, bares y similares",0.00343846606327611,"Region Cluster 4"
"233","tiempo.en.colombia","Entre 1 y 5 años",0.0155880899389547,"Region Cluster 4"
"234","Horas.disponibles","(39,48]",0.000913610448082411,"Region Cluster 4"
"235","Genero","Femenino",-0.00795420147679954,"Region Cluster 4"
"236","Edad","(14,18]",-0.00323652164039063,"Region Cluster 4"
"237","Parentesco","Nucleo familiar",0.00216753035054192,"Region Cluster 4"
"238","Estado.civil","Soltero",0.0290960363019226,"Region Cluster 4"
"239","Nivel.educativo.alcanzado","Básica secundaria",-0.0425953833674908,"Region Cluster 4"
"240","Empleo.antes","No",-0.0170996243924148,"Region Cluster 4"
"241","Rama.actividad","Hoteles, restaurantes, bares y similares",0.00946652043931779,"Region Cluster 4"
"242","tiempo.en.colombia","Menos de 1 año",-0.0117708603462829,"Region Cluster 4"
"243","Horas.disponibles","(39,48]",-0.00293839843747471,"Region Cluster 4"
"244","Genero","Femenino",-0.0102533524042985,"Region Cluster 4"
"245","Edad","(26,59]",0.00846848532912641,"Region Cluster 4"
"246","Parentesco","Jefe de hogar",0.000170985034621519,"Region Cluster 4"
"247","Estado.civil","Separado y/o viudo",-0.00088741147139271,"Region Cluster 4"
"248","Nivel.educativo.alcanzado","Básica secundaria",-0.0409476343390014,"Region Cluster 4"
"249","Empleo.antes","Si",0.0149844628717257,"Region Cluster 4"
"250","Rama.actividad","Comercio al por mayor y al por menor",0.00236672879266125,"Region Cluster 4"
"251","tiempo.en.colombia","Entre 1 y 5 años",0.0120048678486006,"Region Cluster 4"
"252","Horas.disponibles","(48,130]",0.00506899855738212,"Region Cluster 4"
"253","Genero","Femenino",-0.0101486031417697,"Region Cluster 4"
"254","Edad","(26,59]",0.00980856689492852,"Region Cluster 4"
"255","Parentesco","Jefe de hogar",-0.00245310215063382,"Region Cluster 4"
"256","Estado.civil","Soltero",0.0267496776873604,"Region Cluster 4"
"257","Nivel.educativo.alcanzado","Superior o universitaria",0.0563943010482357,"Region Cluster 4"
"258","Empleo.antes","Si",0.0209873963046629,"Region Cluster 4"
"259","Rama.actividad","Educación",0.117633955885759,"Region Cluster 4"
"260","tiempo.en.colombia","Entre 1 y 5 años",0.0129398209641089,"Region Cluster 4"
"261","Horas.disponibles","(48,130]",0.0064778921757693,"Region Cluster 4"
"262","Genero","Masculino",0.0109700623961951,"Region Cluster 4"
"263","Edad","(59,100]",-0.0312849746169593,"Region Cluster 4"
"264","Parentesco","Jefe de hogar",0.00412765830658878,"Region Cluster 4"
"265","Estado.civil","Casado y/o union libre",-0.0143070071168486,"Region Cluster 4"
"266","Nivel.educativo.alcanzado","Básica primaria",-0.00272303278533291,"Region Cluster 4"
"267","Empleo.antes","No",-0.0168432335305559,"Region Cluster 4"
"268","Rama.actividad","Construcción",-0.0202144418167133,"Region Cluster 4"
"269","tiempo.en.colombia","Menos de 1 año",-0.0114861392533366,"Region Cluster 4"
"270","Horas.disponibles","(39,48]",0.00336555625363977,"Region Cluster 4"
"271","Genero","Masculino",0.00976117516707136,"Region Cluster 4"
"272","Edad","(18,26]",-0.00924928569727954,"Region Cluster 4"
"273","Parentesco","Otros parientes",0.0101390594479659,"Region Cluster 4"
"274","Estado.civil","Soltero",0.0272211911569368,"Region Cluster 4"
"275","Nivel.educativo.alcanzado","Media (10o -13o)",0.000914413012110359,"Region Cluster 4"
"276","Empleo.antes","Si",0.0145899401122484,"Region Cluster 4"
"277","Rama.actividad","Hoteles, restaurantes, bares y similares",0.00984232299704474,"Region Cluster 4"
"278","tiempo.en.colombia","Entre 1 y 5 años",0.0116381546420144,"Region Cluster 4"
"279","Horas.disponibles","(48,130]",0.00559943147694129,"Region Cluster 4"
"280","Genero","Masculino",0.0136638126072283,"Region Cluster 4"
"281","Edad","(26,59]",0.00270376007400147,"Region Cluster 4"
"282","Parentesco","Jefe de hogar",0.00266542625565038,"Region Cluster 4"
"283","Estado.civil","Casado y/o union libre",-0.0145141884788715,"Region Cluster 4"
"284","Nivel.educativo.alcanzado","Superior o universitaria",0.0540734368913384,"Region Cluster 4"
"285","Empleo.antes","No",-0.0119312647424356,"Region Cluster 4"
"286","Rama.actividad","Comercio al por mayor y al por menor",0.00132013353426449,"Region Cluster 4"
"287","tiempo.en.colombia","Entre 1 y 5 años",0.0122451728861445,"Region Cluster 4"
"288","Horas.disponibles","(48,130]",0.00403824261549025,"Region Cluster 4"
"289","Genero","Femenino",-0.00970324850458841,"Region Cluster 4"
"290","Edad","(18,26]",-0.00500389103497645,"Region Cluster 4"
"291","Parentesco","Nucleo familiar",-0.00242320152722585,"Region Cluster 4"
"292","Estado.civil","Casado y/o union libre",-0.00956027288095932,"Region Cluster 4"
"293","Nivel.educativo.alcanzado","Media (10o -13o)",0.00535585956809153,"Region Cluster 4"
"294","Empleo.antes","Si",0.00905645717319652,"Region Cluster 4"
"295","Rama.actividad","Fabricación de muebles / industrias manufactureras",-0.00255865313527008,"Region Cluster 4"
"296","tiempo.en.colombia","Entre 1 y 5 años",0.00457592278091585,"Region Cluster 4"
"297","Horas.disponibles","(39,48]",-0.00107172856760923,"Region Cluster 4"
"298","Genero","Femenino",-0.0123211896503721,"Region Cluster 4"
"299","Edad","(26,59]",0.00707083242038153,"Region Cluster 4"
"300","Parentesco","Nucleo familiar",0.000547788120179766,"Region Cluster 4"
"301","Estado.civil","Casado y/o union libre",-0.017652325235684,"Region Cluster 4"
"302","Nivel.educativo.alcanzado","Superior o universitaria",0.052949413441346,"Region Cluster 4"
"303","Empleo.antes","Si",0.0169803834260856,"Region Cluster 4"
"304","Rama.actividad","Servicios sociales y de salud",0.144064377057822,"Region Cluster 4"
"305","tiempo.en.colombia","Entre 1 y 5 años",0.00905126360306702,"Region Cluster 4"
"306","Horas.disponibles","(0,39]",-0.00381261618712662,"Region Cluster 4"
"307","Genero","Masculino",0.0110388042477379,"Region Cluster 4"
"308","Edad","(26,59]",0.000939024866283802,"Region Cluster 4"
"309","Parentesco","Nucleo familiar",-0.00244359971523868,"Region Cluster 4"
"310","Estado.civil","Casado y/o union libre",-0.016004044865025,"Region Cluster 4"
"311","Nivel.educativo.alcanzado","Superior o universitaria",0.0524975567908706,"Region Cluster 4"
"312","Empleo.antes","Si",0.0166952838360607,"Region Cluster 4"
"313","Rama.actividad","Servicios sociales y de salud",0.153248802564777,"Region Cluster 4"
"314","tiempo.en.colombia","Entre 1 y 5 años",0.0132719836388833,"Region Cluster 4"
"315","Horas.disponibles","(39,48]",-0.00750897465685827,"Region Cluster 4"
"316","Genero","Femenino",-0.00970948194094408,"Region Cluster 4"
"317","Edad","(18,26]",0.00245514153211469,"Region Cluster 4"
"318","Parentesco","Otros No parientes",-0.00857951757668736,"Region Cluster 4"
"319","Estado.civil","Soltero",0.0233983836828083,"Region Cluster 4"
"320","Nivel.educativo.alcanzado","Básica primaria",-0.0055919768466879,"Region Cluster 4"
"321","Empleo.antes","No",-0.0122983567714029,"Region Cluster 4"
"322","Rama.actividad","Hogares privados con servicio doméstico",-0.0529083226805794,"Region Cluster 4"
"323","tiempo.en.colombia","Entre 1 y 5 años",0.00945575224147085,"Region Cluster 4"
"324","Horas.disponibles","(48,130]",0.00678954620881268,"Region Cluster 4"
"325","Genero","Masculino",0.00660362382243048,"Region Cluster 4"
"326","Edad","(18,26]",-0.00259956829865319,"Region Cluster 4"
"327","Parentesco","Otros parientes",0.00336479268676595,"Region Cluster 4"
"328","Estado.civil","Soltero",0.0247042188878204,"Region Cluster 4"
"329","Nivel.educativo.alcanzado","Media (10o -13o)",0.000212048150076983,"Region Cluster 4"
"330","Empleo.antes","No",-0.0201968349175684,"Region Cluster 4"
"331","Rama.actividad","Hoteles, restaurantes, bares y similares",0.0108390832531092,"Region Cluster 4"
"332","tiempo.en.colombia","Menos de 1 año",-0.0134149351016481,"Region Cluster 4"
"333","Horas.disponibles","(48,130]",0.0103062709321038,"Region Cluster 4"
"334","Genero","Femenino",-0.00623435601712071,"Region Cluster 4"
"335","Edad","(26,59]",0.00456421064059809,"Region Cluster 4"
"336","Parentesco","Otros No parientes",-0.00337097424363777,"Region Cluster 4"
"337","Estado.civil","Casado y/o union libre",-0.0119979873301697,"Region Cluster 4"
"338","Nivel.educativo.alcanzado","Media (10o -13o)",0.00205121091245695,"Region Cluster 4"
"339","Empleo.antes","Si",0.0143579840035245,"Region Cluster 4"
"340","Rama.actividad","Comercio al por mayor y al por menor",-0.000953034632025561,"Region Cluster 4"
"341","tiempo.en.colombia","Entre 1 y 5 años",0.0147456804961062,"Region Cluster 4"
"342","Horas.disponibles","(39,48]",-0.00606089923781579,"Region Cluster 4"
"343","Genero","Femenino",-0.0135134040613138,"Region Cluster 4"
"344","Edad","(26,59]",0.00835180025799625,"Region Cluster 4"
"345","Parentesco","Otros No parientes",-0.0091780909697175,"Region Cluster 4"
"346","Estado.civil","Separado y/o viudo",0.00308039538772236,"Region Cluster 4"
"347","Nivel.educativo.alcanzado","Ninguno/No_sabe",-0.0300694719187631,"Region Cluster 4"
"348","Empleo.antes","Si",0.0180982903613184,"Region Cluster 4"
"349","Rama.actividad","Hogares privados con servicio doméstico",-0.0530128004067776,"Region Cluster 4"
"350","tiempo.en.colombia","Entre 1 y 5 años",0.0129209735361377,"Region Cluster 4"
"351","Horas.disponibles","(39,48]",-0.00240394007980542,"Region Cluster 4"
"352","Genero","Masculino",0.0123340406461217,"Region Cluster 4"
"353","Edad","(26,59]",0.00595206810905674,"Region Cluster 4"
"354","Parentesco","Jefe de hogar",0.00161365679124984,"Region Cluster 4"
